#CONFIG
#process,machine_id,machine_name,line,var_name,var_type,unit,base_value,noise,spring,min,max,warn,crit,quality_target,quality_usl,quality_lsl,quality_cp
#BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_time,operative,s,2.5,0.15,0.04,1,5,3.5,4.2,,,,
#BOTTLING,BTL-03,Llenadora automática,Línea 1,precision,operative,%,98.5,0.5,0.05,80,100,95,90,,,,
#BOTTLING,BTL-03,Llenadora automática,Línea 1,speed,operative,bot/min,120,8,0.03,40,200,160,180,,,,
#BOTTLING,BTL-03,Llenadora automática,Línea 1,vibration,operative,g,0.18,0.025,0.05,0,1.0,0.45,0.6,,,,
#BOTTLING,BTL-03,Llenadora automática,Línea 1,nozzle_state,operative,,0.95,0.02,0.02,0,1,0.7,0.5,,,,
#BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_volume,quality,mL,500,1.5,0.05,480,520,505,510,500,505,495,1.33
#BOTTLING,BTL-03,Llenadora automática,Línea 1,bottle_weight,quality,g,510,2,0.04,490,530,518,525,510,518,502,1.33
#BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_level,quality,%,95,1.2,0.05,85,100,98,99,95,99,91,1.33
#DATA
ts,machine_id,var_name,value
73,BTL-03,bottle_weight,511.8066
74,BTL-03,temperature,80.3681
74,BTL-03,fill_time,2.6834
74,BTL-03,fill_volume,505.5748
74,BTL-03,fill_level,94.4425
75,BTL-03,vibration,0.1863
75,BTL-03,precision,98.2873
75,BTL-03,bottle_weight,512.1051
76,BTL-03,temperature,79.9910
76,BTL-03,fill_time,2.6623
76,BTL-03,fill_volume,501.7059
76,BTL-03,fill_level,95.0365
77,BTL-03,vibration,0.1805
77,BTL-03,precision,98.1191
77,BTL-03,bottle_weight,513.4621
78,BTL-03,temperature,79.6466
78,BTL-03,fill_time,2.5651
78,BTL-03,fill_volume,501.8045
78,BTL-03,fill_level,95.3996
79,BTL-03,vibration,0.1651
79,BTL-03,precision,97.7379
79,BTL-03,bottle_weight,513.1341
80,BTL-03,temperature,80.5701
80,BTL-03,fill_time,2.5262
80,BTL-03,fill_volume,501.6748
80,BTL-03,fill_level,95.0627
81,BTL-03,vibration,0.1596
81,BTL-03,precision,97.5362
81,BTL-03,bottle_weight,513.2206
82,BTL-03,temperature,81.6193
82,BTL-03,fill_time,2.5486
82,BTL-03,fill_volume,502.1736
82,BTL-03,fill_level,95.0182
83,BTL-03,vibration,0.1620
83,BTL-03,precision,97.6142
83,BTL-03,bottle_weight,512.3385
84,BTL-03,temperature,81.7154
84,BTL-03,fill_time,2.4960
84,BTL-03,fill_volume,502.6468
84,BTL-03,fill_level,95.1181
85,BTL-03,vibration,0.1632
85,BTL-03,precision,97.8361
85,BTL-03,bottle_weight,510.7976
86,BTL-03,temperature,81.9291
86,BTL-03,fill_time,2.5774
86,BTL-03,fill_volume,502.6962
86,BTL-03,fill_level,94.5297
87,BTL-03,vibration,0.1619
87,BTL-03,precision,97.8478
87,BTL-03,bottle_weight,510.4953
88,BTL-03,temperature,81.7210
88,BTL-03,fill_time,2.6500
88,BTL-03,fill_volume,501.7460
88,BTL-03,fill_level,95.1285
89,BTL-03,vibration,0.1748
89,BTL-03,precision,97.6948
89,BTL-03,bottle_weight,511.4005
90,BTL-03,temperature,81.7461
90,BTL-03,fill_time,2.6991
90,BTL-03,fill_volume,501.0573
90,BTL-03,fill_level,95.1921
91,BTL-03,vibration,0.1787
91,BTL-03,precision,97.7539
91,BTL-03,bottle_weight,510.1685
92,BTL-03,temperature,82.1282
92,BTL-03,fill_time,2.6878
92,BTL-03,fill_volume,501.1927
92,BTL-03,fill_level,95.9156
93,BTL-03,vibration,0.1897
93,BTL-03,precision,97.7330
93,BTL-03,bottle_weight,510.9521
94,BTL-03,temperature,81.8145
94,BTL-03,fill_time,2.6535
94,BTL-03,fill_volume,500.6502
94,BTL-03,fill_level,95.5540
95,BTL-03,vibration,0.1890
95,BTL-03,precision,97.6165
95,BTL-03,bottle_weight,510.1374
96,BTL-03,temperature,82.1820
96,BTL-03,fill_time,2.6332
96,BTL-03,fill_volume,500.6484
96,BTL-03,fill_level,95.6877
97,BTL-03,vibration,0.1887
97,BTL-03,precision,97.8151
97,BTL-03,bottle_weight,510.3810
98,BTL-03,temperature,82.3741
98,BTL-03,fill_time,2.6920
98,BTL-03,fill_volume,500.9000
98,BTL-03,fill_level,96.5616
99,BTL-03,vibration,0.1852
99,BTL-03,precision,98.1157
99,BTL-03,bottle_weight,511.9984
100,BTL-03,temperature,82.6553
100,BTL-03,fill_time,2.6861
100,BTL-03,fill_volume,501.7724
100,BTL-03,fill_level,95.9100
101,BTL-03,vibration,0.1850
101,BTL-03,precision,98.1777
101,BTL-03,bottle_weight,511.9618
102,BTL-03,temperature,81.6358
102,BTL-03,fill_time,2.6164
102,BTL-03,fill_volume,501.7742
102,BTL-03,fill_level,96.2872
103,BTL-03,vibration,0.1769
103,BTL-03,precision,98.3727
103,BTL-03,bottle_weight,511.2207
104,BTL-03,temperature,81.8940
104,BTL-03,fill_time,2.6391
104,BTL-03,fill_volume,500.9673
104,BTL-03,fill_level,95.3114
105,BTL-03,vibration,0.1839
105,BTL-03,precision,98.2245
105,BTL-03,bottle_weight,509.6565
106,BTL-03,temperature,81.0560
106,BTL-03,fill_time,2.5929
106,BTL-03,fill_volume,501.6775
106,BTL-03,fill_level,95.0158
107,BTL-03,vibration,0.1864
107,BTL-03,precision,98.3082
107,BTL-03,bottle_weight,509.8613
108,BTL-03,temperature,80.6906
108,BTL-03,fill_time,2.5470
108,BTL-03,fill_volume,501.8357
108,BTL-03,fill_level,94.1850
109,BTL-03,vibration,0.1760
109,BTL-03,precision,98.4246
109,BTL-03,bottle_weight,508.7095
110,BTL-03,temperature,80.5208
110,BTL-03,fill_time,2.5833
110,BTL-03,fill_volume,500.8936
110,BTL-03,fill_level,93.4842
111,BTL-03,vibration,0.1756
111,BTL-03,precision,98.2644
111,BTL-03,bottle_weight,508.1209
112,BTL-03,temperature,80.3192
112,BTL-03,fill_time,2.5109
112,BTL-03,fill_volume,500.6657
112,BTL-03,fill_level,93.1665
113,BTL-03,vibration,0.1710
113,BTL-03,precision,98.2701
113,BTL-03,bottle_weight,509.8538
114,BTL-03,temperature,79.3632
114,BTL-03,fill_time,2.4024
114,BTL-03,fill_volume,501.4955
114,BTL-03,fill_level,92.9959
115,BTL-03,vibration,0.1650
115,BTL-03,precision,98.3256
115,BTL-03,bottle_weight,508.9947
116,BTL-03,temperature,79.3396
116,BTL-03,fill_time,2.3096
116,BTL-03,fill_volume,501.0409
116,BTL-03,fill_level,93.9495
117,BTL-03,vibration,0.1521
117,BTL-03,precision,98.3954
117,BTL-03,bottle_weight,508.3009
118,BTL-03,temperature,79.8234
118,BTL-03,fill_time,2.1958
118,BTL-03,fill_volume,500.7054
118,BTL-03,fill_level,93.4693
119,BTL-03,vibration,0.1504
119,BTL-03,precision,98.1929
119,BTL-03,bottle_weight,507.9506
120,BTL-03,temperature,80.6622
120,BTL-03,fill_time,2.0889
120,BTL-03,fill_volume,500.3531
120,BTL-03,fill_level,92.9932
121,BTL-03,vibration,0.1583
121,BTL-03,precision,98.1279
121,BTL-03,bottle_weight,507.8655
122,BTL-03,temperature,80.4579
122,BTL-03,fill_time,2.1695
122,BTL-03,fill_volume,499.8021
122,BTL-03,fill_level,93.0734
123,BTL-03,vibration,0.1536
123,BTL-03,precision,97.9043
123,BTL-03,bottle_weight,507.5089
124,BTL-03,temperature,80.1027
124,BTL-03,fill_time,2.1485
124,BTL-03,fill_volume,500.1938
124,BTL-03,fill_level,92.6374
125,BTL-03,vibration,0.1657
125,BTL-03,precision,97.8078
125,BTL-03,bottle_weight,507.0564
126,BTL-03,temperature,79.9870
126,BTL-03,fill_time,2.2001
126,BTL-03,fill_volume,500.9108
126,BTL-03,fill_level,92.0870
127,BTL-03,vibration,0.1599
127,BTL-03,precision,97.7848
127,BTL-03,bottle_weight,507.3099
128,BTL-03,temperature,80.6067
128,BTL-03,fill_time,2.2317
128,BTL-03,fill_volume,501.2199
128,BTL-03,fill_level,92.0584
129,BTL-03,vibration,0.1729
129,BTL-03,precision,97.8413
129,BTL-03,bottle_weight,506.3350
130,BTL-03,temperature,80.4315
130,BTL-03,fill_time,2.3723
130,BTL-03,fill_volume,501.4220
130,BTL-03,fill_level,92.3968
131,BTL-03,vibration,0.1665
131,BTL-03,precision,98.1672
131,BTL-03,bottle_weight,507.2458
132,BTL-03,temperature,80.4968
132,BTL-03,fill_time,2.4196
132,BTL-03,fill_volume,501.2773
132,BTL-03,fill_level,92.1077
133,BTL-03,vibration,0.1583
133,BTL-03,precision,98.2015
133,BTL-03,bottle_weight,507.4521
134,BTL-03,temperature,80.4274
134,BTL-03,fill_time,2.5014
134,BTL-03,fill_volume,500.8366
134,BTL-03,fill_level,92.2585
135,BTL-03,vibration,0.1484
135,BTL-03,precision,98.4955
135,BTL-03,bottle_weight,506.7789
136,BTL-03,temperature,80.6440
136,BTL-03,fill_time,2.5264
136,BTL-03,fill_volume,501.2178
136,BTL-03,fill_level,92.3396
137,BTL-03,vibration,0.1439
137,BTL-03,precision,98.3443
137,BTL-03,bottle_weight,507.5299
138,BTL-03,temperature,81.0922
138,BTL-03,fill_time,2.6009
138,BTL-03,fill_volume,500.7963
138,BTL-03,fill_level,91.9420
139,BTL-03,vibration,0.1478
139,BTL-03,precision,98.2182
139,BTL-03,bottle_weight,507.4149
140,BTL-03,temperature,81.5354
140,BTL-03,fill_time,2.6203
140,BTL-03,fill_volume,500.4929
140,BTL-03,fill_level,92.4411
141,BTL-03,vibration,0.1386
141,BTL-03,precision,98.0039
141,BTL-03,bottle_weight,506.0739
142,BTL-03,temperature,81.4945
142,BTL-03,fill_time,2.6175
142,BTL-03,fill_volume,500.8405
142,BTL-03,fill_level,91.7615
143,BTL-03,vibration,0.1517
143,BTL-03,precision,97.7181
143,BTL-03,bottle_weight,505.2220
144,BTL-03,temperature,80.4740
144,BTL-03,fill_time,2.5674
144,BTL-03,fill_volume,501.0116
144,BTL-03,fill_level,91.8038
145,BTL-03,vibration,0.1580
145,BTL-03,precision,97.7060
145,BTL-03,bottle_weight,507.1731
146,BTL-03,temperature,81.3942
146,BTL-03,fill_time,2.5906
146,BTL-03,fill_volume,500.1936
146,BTL-03,fill_level,92.7720
147,BTL-03,vibration,0.1529
147,BTL-03,precision,98.1339
147,BTL-03,bottle_weight,508.7163
148,BTL-03,temperature,81.7444
148,BTL-03,fill_time,2.5895
148,BTL-03,fill_volume,503.2036
148,BTL-03,fill_level,92.9212
149,BTL-03,vibration,0.1545
149,BTL-03,precision,98.5412
149,BTL-03,bottle_weight,509.1611
150,BTL-03,temperature,81.9010
150,BTL-03,fill_time,2.6449
150,BTL-03,fill_volume,499.6371
150,BTL-03,fill_level,93.1133
151,BTL-03,vibration,0.1627
151,BTL-03,precision,98.7824
151,BTL-03,bottle_weight,508.4429
152,BTL-03,temperature,81.1436
152,BTL-03,fill_time,2.5977
152,BTL-03,fill_volume,500.7470
152,BTL-03,fill_level,92.7014
153,BTL-03,vibration,0.1704
153,BTL-03,precision,98.4106
153,BTL-03,bottle_weight,507.9862
154,BTL-03,temperature,80.8297
154,BTL-03,fill_time,2.5503
154,BTL-03,fill_volume,499.8992
154,BTL-03,fill_level,92.9331
155,BTL-03,vibration,0.1743
155,BTL-03,precision,98.0871
155,BTL-03,bottle_weight,508.5547
156,BTL-03,temperature,81.3643
156,BTL-03,fill_time,2.6321
156,BTL-03,fill_volume,499.2250
156,BTL-03,fill_level,92.8836
157,BTL-03,vibration,0.1775
157,BTL-03,precision,98.3962
157,BTL-03,bottle_weight,509.9441
158,BTL-03,temperature,81.0308
158,BTL-03,fill_time,2.5834
158,BTL-03,fill_volume,499.1042
158,BTL-03,fill_level,92.9113
159,BTL-03,vibration,0.1766
159,BTL-03,precision,98.5148
159,BTL-03,bottle_weight,509.3139
160,BTL-03,temperature,80.3799
160,BTL-03,fill_time,2.5541
160,BTL-03,fill_volume,498.4649
160,BTL-03,fill_level,92.9455
161,BTL-03,vibration,0.1674
161,BTL-03,precision,98.3488
161,BTL-03,bottle_weight,509.5885
162,BTL-03,temperature,80.1524
162,BTL-03,fill_time,2.5166
162,BTL-03,fill_volume,498.9860
162,BTL-03,fill_level,92.9340
163,BTL-03,vibration,0.1546
163,BTL-03,precision,98.3997
163,BTL-03,bottle_weight,509.0677
164,BTL-03,temperature,80.0901
164,BTL-03,fill_time,2.5768
164,BTL-03,fill_volume,499.0234
164,BTL-03,fill_level,93.9032
165,BTL-03,vibration,0.1504
165,BTL-03,precision,98.0544
165,BTL-03,bottle_weight,509.5581
166,BTL-03,temperature,79.3730
166,BTL-03,fill_time,2.5780
166,BTL-03,fill_volume,499.2481
166,BTL-03,fill_level,93.6984
167,BTL-03,vibration,0.1630
167,BTL-03,precision,97.7007
167,BTL-03,bottle_weight,508.9104
168,BTL-03,temperature,79.5202
168,BTL-03,fill_time,2.4312
168,BTL-03,fill_volume,500.5400
168,BTL-03,fill_level,93.7903
169,BTL-03,vibration,0.1666
169,BTL-03,precision,97.4475
169,BTL-03,bottle_weight,507.7100
170,BTL-03,temperature,79.4480
170,BTL-03,fill_time,2.4092
170,BTL-03,fill_volume,499.1911
170,BTL-03,fill_level,94.1448
171,BTL-03,vibration,0.1690
171,BTL-03,precision,97.4897
171,BTL-03,bottle_weight,508.4237
172,BTL-03,temperature,79.6870
172,BTL-03,fill_time,2.4903
172,BTL-03,fill_volume,499.5887
172,BTL-03,fill_level,93.4910
173,BTL-03,vibration,0.1756
173,BTL-03,precision,97.4795
173,BTL-03,bottle_weight,509.4213
174,BTL-03,temperature,80.2382
174,BTL-03,fill_time,2.4693
174,BTL-03,fill_volume,499.0284
174,BTL-03,fill_level,93.5334
175,BTL-03,vibration,0.1708
175,BTL-03,precision,97.4725
175,BTL-03,bottle_weight,509.8716
176,BTL-03,temperature,80.3221
176,BTL-03,fill_time,2.5136
176,BTL-03,fill_volume,499.8146
176,BTL-03,fill_level,93.0611
177,BTL-03,vibration,0.1546
177,BTL-03,precision,97.7203
177,BTL-03,bottle_weight,509.5750
178,BTL-03,temperature,79.9359
178,BTL-03,fill_time,2.5810
178,BTL-03,fill_volume,499.8433
178,BTL-03,fill_level,93.8429
179,BTL-03,vibration,0.1674
179,BTL-03,precision,97.6944
179,BTL-03,bottle_weight,508.3466
180,BTL-03,temperature,79.8023
180,BTL-03,fill_time,2.4791
180,BTL-03,fill_volume,499.3342
180,BTL-03,fill_level,93.7996
181,BTL-03,vibration,0.1697
181,BTL-03,precision,98.0802
181,BTL-03,bottle_weight,508.0938
182,BTL-03,temperature,79.9259
182,BTL-03,fill_time,2.5529
182,BTL-03,fill_volume,499.0753
182,BTL-03,fill_level,94.0775
183,BTL-03,vibration,0.1660
183,BTL-03,precision,98.3259
183,BTL-03,bottle_weight,506.8160
184,BTL-03,temperature,79.7977
184,BTL-03,fill_time,2.5918
184,BTL-03,fill_volume,500.2076
184,BTL-03,fill_level,94.0593
185,BTL-03,vibration,0.1728
185,BTL-03,precision,98.1900
185,BTL-03,bottle_weight,508.0949
186,BTL-03,temperature,79.9703
186,BTL-03,fill_time,2.6315
186,BTL-03,fill_volume,499.6265
186,BTL-03,fill_level,94.0130
187,BTL-03,vibration,0.1767
187,BTL-03,precision,98.5918
187,BTL-03,bottle_weight,507.3247
188,BTL-03,temperature,79.7840
188,BTL-03,fill_time,2.6842
188,BTL-03,fill_volume,499.0503
188,BTL-03,fill_level,94.1600
189,BTL-03,vibration,0.1837
189,BTL-03,precision,98.8851
189,BTL-03,bottle_weight,506.3883
190,BTL-03,temperature,79.0799
190,BTL-03,fill_time,2.6910
190,BTL-03,fill_volume,499.3945
190,BTL-03,fill_level,94.6702
191,BTL-03,vibration,0.1954
191,BTL-03,precision,98.4590
191,BTL-03,bottle_weight,505.1265
192,BTL-03,temperature,79.1771
192,BTL-03,fill_time,2.6244
192,BTL-03,fill_volume,500.5010
192,BTL-03,fill_level,94.4551
193,BTL-03,vibration,0.2078
193,BTL-03,precision,98.5402
193,BTL-03,bottle_weight,506.4517
194,BTL-03,temperature,78.4491
194,BTL-03,fill_time,2.6290
194,BTL-03,fill_volume,500.8649
194,BTL-03,fill_level,94.4177
195,BTL-03,vibration,0.2057
195,BTL-03,precision,98.7646
195,BTL-03,bottle_weight,508.2248
196,BTL-03,temperature,79.1948
196,BTL-03,fill_time,2.6358
196,BTL-03,fill_volume,500.7553
196,BTL-03,fill_level,95.1883
197,BTL-03,vibration,0.2046
197,BTL-03,precision,98.5710
197,BTL-03,bottle_weight,509.6804
198,BTL-03,temperature,79.0676
198,BTL-03,fill_time,2.6475
198,BTL-03,fill_volume,500.9327
198,BTL-03,fill_level,94.7432
199,BTL-03,vibration,0.2174
199,BTL-03,precision,98.7078
199,BTL-03,bottle_weight,509.7597
#WIDE_DATA
fecha_hora,temperatura_C,vibracion_g,fill_time_s,precision_pct,fill_volume_mL,bottle_weight_g,fill_level_pct,oee_pct,defectos_pct,yield_pct
2026-05-24 10:00:00,80.0629,0.1727,2.4324,98.5688,503.8429,509.0537,94.5098,91.7,1.03,98.97
2026-05-24 10:01:00,80.5760,0.1708,2.3820,98.4819,499.6678,508.6218,94.6889,91.8,1.02,98.98
2026-05-24 10:02:00,80.4549,0.1726,2.4140,98.2609,499.1383,508.4528,94.5209,91.4,0.94,99.06
