#CONFIG
#process,machine_id,machine_name,line,var_name,var_type,unit,base_value,noise,spring,min,max,warn,crit,quality_target,quality_usl,quality_lsl,quality_cp
#BOTTLING,BTL-02,Bomba industrial,Línea 1,pressure,operative,bar,4.5,0.3,0.04,0,8,6.5,7.5,,,,
#BOTTLING,BTL-02,Bomba industrial,Línea 1,flow_rate,operative,L/min,120,5,0.03,0,200,160,180,,,,
#BOTTLING,BTL-02,Bomba industrial,Línea 1,vibration,operative,g,0.25,0.03,0.05,0,1.5,0.65,0.85,,,,
#BOTTLING,BTL-02,Bomba industrial,Línea 1,energy,operative,kWh,38,2,0.04,0,80,60,70,,,,
#DATA
ts,machine_id,var_name,value
144,BTL-02,pressure,4.5883
144,BTL-02,vibration,0.2073
145,BTL-02,flow_rate,121.0922
146,BTL-02,pressure,4.5418
146,BTL-02,vibration,0.1942
147,BTL-02,flow_rate,118.1762
148,BTL-02,pressure,4.5920
148,BTL-02,vibration,0.1962
149,BTL-02,flow_rate,119.1461
150,BTL-02,pressure,4.6921
150,BTL-02,vibration,0.2008
151,BTL-02,flow_rate,120.1082
152,BTL-02,pressure,4.6488
152,BTL-02,vibration,0.2180
153,BTL-02,flow_rate,116.8990
154,BTL-02,pressure,4.6467
154,BTL-02,vibration,0.2158
155,BTL-02,flow_rate,117.2038
156,BTL-02,pressure,4.5050
156,BTL-02,vibration,0.2204
157,BTL-02,flow_rate,117.8561
158,BTL-02,pressure,4.7130
158,BTL-02,vibration,0.1957
159,BTL-02,flow_rate,117.7771
160,BTL-02,pressure,4.5466
160,BTL-02,vibration,0.2278
161,BTL-02,flow_rate,117.6383
162,BTL-02,pressure,4.6109
162,BTL-02,vibration,0.2274
163,BTL-02,flow_rate,121.9334
164,BTL-02,pressure,4.4712
164,BTL-02,vibration,0.2277
165,BTL-02,flow_rate,124.4574
166,BTL-02,pressure,4.5295
166,BTL-02,vibration,0.2380
167,BTL-02,flow_rate,124.4568
168,BTL-02,pressure,4.6507
168,BTL-02,vibration,0.2483
169,BTL-02,flow_rate,123.6989
170,BTL-02,pressure,4.4932
170,BTL-02,vibration,0.2490
171,BTL-02,flow_rate,118.9997
172,BTL-02,pressure,4.5566
172,BTL-02,vibration,0.2549
173,BTL-02,flow_rate,119.1063
174,BTL-02,pressure,4.4287
174,BTL-02,vibration,0.2800
175,BTL-02,flow_rate,116.8720
176,BTL-02,pressure,4.6039
176,BTL-02,vibration,0.2679
177,BTL-02,flow_rate,118.7389
178,BTL-02,pressure,4.7406
178,BTL-02,vibration,0.2755
179,BTL-02,flow_rate,123.1768
180,BTL-02,pressure,4.8355
180,BTL-02,vibration,0.2777
181,BTL-02,flow_rate,121.5018
182,BTL-02,pressure,4.7195
182,BTL-02,vibration,0.2750
183,BTL-02,flow_rate,119.4087
184,BTL-02,pressure,4.8295
184,BTL-02,vibration,0.2887
185,BTL-02,flow_rate,121.1317
186,BTL-02,pressure,4.9704
186,BTL-02,vibration,0.2849
187,BTL-02,flow_rate,121.8140
188,BTL-02,pressure,4.9614
188,BTL-02,vibration,0.2750
189,BTL-02,flow_rate,119.7679
190,BTL-02,pressure,4.7776
190,BTL-02,vibration,0.2842
191,BTL-02,flow_rate,118.6514
192,BTL-02,pressure,4.6144
192,BTL-02,vibration,0.2734
193,BTL-02,flow_rate,119.5991
194,BTL-02,pressure,4.5243
194,BTL-02,vibration,0.2761
195,BTL-02,flow_rate,119.1522
196,BTL-02,pressure,4.5672
196,BTL-02,vibration,0.2603
197,BTL-02,flow_rate,118.8968
198,BTL-02,pressure,4.4339
198,BTL-02,vibration,0.2444
199,BTL-02,flow_rate,115.7220
#WIDE_DATA
fecha_hora,presion_bar,flow_rate_Lmin,vibracion_g,oee_pct,defectos_pct,yield_pct
2026-05-24 10:00:00,4.5157,118.1782,0.2365,90.7,1.07,98.93
2026-05-24 10:01:00,4.3732,116.2085,0.2381,91.6,1.14,98.86
2026-05-24 10:02:00,4.3454,114.5888,0.2335,90.5,1.00,99.00
2026-05-24 10:03:00,4.3914,113.4051,0.2469,91.2,0.98,99.02
2026-05-24 10:04:00,4.4505,111.4520,0.2362,90.7,0.99,99.01
2026-05-24 10:05:00,4.3066,112.4922,0.2270,90.5,0.94,99.06
2026-05-24 10:06:00,4.3713,113.4342,0.2365,91.9,0.93,99.07
2026-05-24 10:07:00,4.3114,116.0488,0.2331,90.6,0.99,99.01
2026-05-24 10:08:00,4.3369,118.4044,0.2311,90.6,0.98,99.02
2026-05-24 10:09:00,4.4154,120.1668,0.2334,91.8,1.05,98.95
2026-05-24 10:10:00,4.4980,120.7210,0.2463,91.6,1.10,98.90
2026-05-24 10:11:00,4.6267,120.5963,0.2331,90.4,0.92,99.08
2026-05-24 10:12:00,4.7696,119.4305,0.2285,90.2,1.18,98.82
2026-05-24 10:13:00,4.8146,118.5208,0.2358,90.2,1.14,98.86
2026-05-24 10:14:00,4.9076,120.8259,0.2309,90.5,1.00,99.00
2026-05-24 10:15:00,4.9680,121.5899,0.2381,90.6,0.94,99.06
2026-05-24 10:16:00,5.0365,122.8621,0.2535,90.8,1.12,98.88
2026-05-24 10:17:00,5.0619,121.8598,0.2586,92.0,0.89,99.11
2026-05-24 10:18:00,5.0184,119.7872,0.2480,90.2,1.13,98.87
2026-05-24 10:19:00,4.9701,119.3657,0.2524,90.8,0.99,99.01
2026-05-24 10:20:00,4.9029,120.9150,0.2524,90.0,1.15,98.85
2026-05-24 10:21:00,4.9866,121.3065,0.2457,91.8,1.01,98.99
2026-05-24 10:22:00,4.9739,123.0106,0.2516,91.3,0.92,99.08
2026-05-24 10:23:00,4.8662,121.9330,0.2433,89.9,1.08,98.92
2026-05-24 10:24:00,4.9551,119.9170,0.2542,90.8,1.04,98.96
2026-05-24 10:25:00,4.9095,117.7981,0.2470,90.1,1.11,98.89
2026-05-24 10:26:00,4.8930,120.0787,0.2416,90.9,1.07,98.93
2026-05-24 10:27:00,4.7928,122.3523,0.2418,90.6,1.09,98.91
2026-05-24 10:28:00,4.9204,123.9515,0.2433,90.9,0.98,99.02
2026-05-24 10:29:00,4.8089,125.6415,0.2453,90.8,1.10,98.90
2026-05-24 10:30:00,4.8565,127.1807,0.2408,90.0,1.16,98.84
2026-05-24 10:31:00,4.9141,128.6185,0.2529,91.7,0.97,99.03
2026-05-24 10:32:00,4.9730,127.7998,0.2579,90.8,0.94,99.06
2026-05-24 10:33:00,5.0347,126.9131,0.2436,90.2,1.01,98.99
2026-05-24 10:34:00,4.9989,125.8143,0.2375,91.6,1.09,98.91
2026-05-24 10:35:00,5.0926,125.9252,0.2416,90.3,0.99,99.01
2026-05-24 10:36:00,4.9620,127.0620,0.2300,90.1,1.03,98.97
2026-05-24 10:37:00,4.8781,127.1609,0.2250,90.5,1.03,98.97
2026-05-24 10:38:00,4.8102,126.0284,0.2288,90.2,1.08,98.92
2026-05-24 10:39:00,4.7482,126.4615,0.2220,90.1,1.15,98.85
2026-05-24 10:40:00,4.7182,123.8576,0.2088,91.9,0.94,99.06
2026-05-24 10:41:00,4.7672,125.8121,0.2040,91.2,0.96,99.04
2026-05-24 10:42:00,4.8094,125.1508,0.1926,89.8,1.17,98.83
2026-05-24 10:43:00,4.8242,124.1128,0.1914,91.2,1.25,98.75
2026-05-24 10:44:00,4.7882,123.4859,0.2072,90.1,1.22,98.78
2026-05-24 10:45:00,4.6813,122.2439,0.2088,91.5,0.93,99.07
2026-05-24 10:46:00,4.7796,124.4489,0.2054,90.5,0.99,99.01
2026-05-24 10:47:00,4.6324,123.5332,0.2128,90.7,1.16,98.84
2026-05-24 10:48:00,4.5464,121.6854,0.2034,91.5,1.23,98.77
2026-05-24 10:49:00,4.4495,123.8105,0.2048,90.3,1.07,98.93
2026-05-24 10:50:00,4.4738,123.9430,0.1984,89.6,1.20,98.80
2026-05-24 10:51:00,4.5851,121.7644,0.1990,90.3,1.01,98.99
2026-05-24 10:52:00,4.7107,123.7467,0.2080,91.4,0.93,99.07
2026-05-24 10:53:00,4.8440,123.3211,0.2179,90.9,1.02,98.98
2026-05-24 10:54:00,4.7972,122.9947,0.2290,90.5,1.07,98.93
2026-05-24 10:55:00,4.8001,124.9347,0.2316,91.6,1.01,98.99
2026-05-24 10:56:00,4.7861,124.1621,0.2256,90.7,1.02,98.98
2026-05-24 10:57:00,4.9144,121.6461,0.2158,91.6,1.14,98.86
2026-05-24 10:58:00,4.8154,119.3998,0.2182,92.1,0.96,99.04
2026-05-24 10:59:00,4.7953,120.3245,0.2212,90.4,1.04,98.96
2026-05-24 11:00:00,4.8551,120.9899,0.2187,91.6,1.19,98.81
2026-05-24 11:01:00,4.7222,122.0532,0.2129,90.7,1.10,98.90
2026-05-24 11:02:00,4.6811,122.8496,0.2158,90.4,1.19,98.81
2026-05-24 11:03:00,4.8178,122.5427,0.2053,91.6,1.03,98.97
2026-05-24 11:04:00,4.7223,120.8824,0.2110,91.3,0.93,99.07
2026-05-24 11:05:00,4.8551,120.6240,0.2269,90.9,1.10,98.90
2026-05-24 11:06:00,4.8761,118.7174,0.2274,90.2,1.08,98.92
2026-05-24 11:07:00,4.9151,117.0979,0.2161,90.2,1.19,98.81
2026-05-24 11:08:00,4.8399,118.3330,0.2044,90.8,1.14,98.86
2026-05-24 11:09:00,4.8367,119.8554,0.2107,90.6,1.03,98.97
2026-05-24 11:10:00,4.9499,122.0169,0.1991,91.0,1.21,98.79
2026-05-24 11:11:00,4.8105,121.6339,0.1915,91.1,1.02,98.98
2026-05-24 11:12:00,4.8873,120.0529,0.2030,91.0,1.22,98.78
2026-05-24 11:13:00,4.9140,117.6614,0.2038,91.9,1.04,98.96
2026-05-24 11:14:00,4.8784,115.7382,0.1921,91.4,1.18,98.82
2026-05-24 11:15:00,4.9583,114.5313,0.1941,90.5,1.21,98.79
2026-05-24 11:16:00,5.0777,114.8961,0.2018,90.0,1.07,98.93
2026-05-24 11:17:00,5.1082,116.5662,0.2067,92.0,0.99,99.01
2026-05-24 11:18:00,5.0751,117.8887,0.2233,90.8,0.99,99.01
2026-05-24 11:19:00,5.1258,118.9465,0.2336,91.6,1.13,98.87
2026-05-24 11:20:00,5.1705,117.8328,0.2454,91.0,0.94,99.06
2026-05-24 11:21:00,5.0016,118.0908,0.2485,91.3,0.96,99.04
2026-05-24 11:22:00,4.9577,116.2198,0.2447,90.4,1.00,99.00
2026-05-24 11:23:00,4.8386,116.4736,0.2430,92.1,0.92,99.08
2026-05-24 11:24:00,4.8138,118.3933,0.2570,90.4,1.00,99.00
2026-05-24 11:25:00,4.7059,117.4280,0.2552,89.8,1.11,98.89
2026-05-24 11:26:00,4.6508,118.9568,0.2424,91.5,1.03,98.97
2026-05-24 11:27:00,4.6912,119.8317,0.2444,92.2,0.87,99.13
2026-05-24 11:28:00,4.6930,119.2614,0.2580,91.8,0.89,99.11
2026-05-24 11:29:00,4.7533,120.7991,0.2445,90.3,0.87,99.13
2026-05-24 11:30:00,4.6755,123.1103,0.2482,90.9,1.06,98.94
2026-05-24 11:31:00,4.5587,121.3551,0.2594,90.9,1.14,98.86
2026-05-24 11:32:00,4.5945,118.8281,0.2456,90.8,1.02,98.98
2026-05-24 11:33:00,4.5896,120.5398,0.2394,91.0,1.08,98.92
2026-05-24 11:34:00,4.6191,119.3400,0.2313,90.5,1.11,98.89
2026-05-24 11:35:00,4.6194,120.0197,0.2376,91.7,1.07,98.93
2026-05-24 11:36:00,4.6388,119.2793,0.2346,91.2,1.00,99.00
2026-05-24 11:37:00,4.6680,117.8692,0.2392,91.6,1.06,98.94
2026-05-24 11:38:00,4.5564,117.3076,0.2489,90.5,0.95,99.05
2026-05-24 11:39:00,4.6365,116.3427,0.2593,90.7,1.04,98.96
2026-05-24 11:40:00,4.7800,117.1897,0.2674,91.6,1.00,99.00
2026-05-24 11:41:00,4.7012,114.9230,0.2595,91.2,0.97,99.03
2026-05-24 11:42:00,4.7259,115.0619,0.2631,91.7,1.03,98.97
2026-05-24 11:43:00,4.6887,112.7803,0.2521,90.5,1.00,99.00
2026-05-24 11:44:00,4.5643,112.1900,0.2515,90.2,1.09,98.91
2026-05-24 11:45:00,4.5303,114.3377,0.2655,90.8,1.02,98.98
2026-05-24 11:46:00,4.5853,114.2924,0.2732,90.4,1.10,98.90
2026-05-24 11:47:00,4.6070,114.6471,0.2617,91.4,1.16,98.84
2026-05-24 11:48:00,4.6298,114.6371,0.2568,91.9,1.01,98.99
2026-05-24 11:49:00,4.6473,113.4686,0.2490,90.5,0.88,99.12
2026-05-24 11:50:00,4.4987,115.3770,0.2370,91.4,1.15,98.85
2026-05-24 11:51:00,4.4971,116.6417,0.2348,90.9,1.11,98.89
2026-05-24 11:52:00,4.4148,114.9207,0.2443,91.9,0.88,99.12
2026-05-24 11:53:00,4.5542,114.0104,0.2485,90.1,1.03,98.97
2026-05-24 11:54:00,4.5867,114.7401,0.2382,90.7,0.94,99.06
2026-05-24 11:55:00,4.6240,116.3629,0.2463,90.7,1.08,98.92
2026-05-24 11:56:00,4.6827,117.3369,0.2527,91.9,1.01,98.99
2026-05-24 11:57:00,4.7893,118.7236,0.2627,90.8,1.03,98.97
2026-05-24 11:58:00,4.7830,121.1860,0.2534,90.9,1.14,98.86
2026-05-24 11:59:00,4.6481,121.8267,0.2682,91.1,1.17,98.83
2026-05-24 12:00:00,4.7885,121.3140,0.2815,91.9,1.04,98.96
2026-05-24 12:01:00,4.7893,121.8822,0.2806,90.4,1.11,98.89
2026-05-24 12:02:00,4.9043,122.6345,0.2769,91.5,0.99,99.01
2026-05-24 12:03:00,4.7449,124.4215,0.2641,91.9,0.93,99.07
2026-05-24 12:04:00,4.8299,123.2722,0.2605,90.8,1.04,98.96
2026-05-24 12:05:00,4.9435,124.1830,0.2627,91.5,0.95,99.05
2026-05-24 12:06:00,5.0538,124.0983,0.2682,91.3,0.89,99.11
2026-05-24 12:07:00,5.1726,121.8238,0.2825,91.4,1.00,99.00
2026-05-24 12:08:00,5.1671,122.2113,0.2711,90.4,1.14,98.86
2026-05-24 12:09:00,5.2173,122.5280,0.2693,90.2,0.90,99.10
2026-05-24 12:10:00,5.2124,121.8768,0.2540,90.8,1.09,98.91
2026-05-24 12:11:00,5.2148,121.0129,0.2449,91.4,1.13,98.87
2026-05-24 12:12:00,5.1681,120.1644,0.2312,91.3,0.92,99.08
2026-05-24 12:13:00,5.0919,119.0621,0.2362,91.7,1.09,98.91
2026-05-24 12:14:00,4.9258,120.3981,0.2482,92.1,0.86,99.14
2026-05-24 12:15:00,4.7770,119.5782,0.2407,90.6,1.15,98.85
2026-05-24 12:16:00,4.7572,120.2341,0.2271,91.0,1.15,98.85
2026-05-24 12:17:00,4.7004,121.2165,0.2244,91.8,1.12,98.88
2026-05-24 12:18:00,4.7931,119.6710,0.2270,90.7,1.02,98.98
2026-05-24 12:19:00,4.6524,118.4251,0.2263,90.7,1.13,98.87
2026-05-24 12:20:00,4.5562,118.8983,0.2213,90.8,0.95,99.05
2026-05-24 12:21:00,4.4334,119.9648,0.2266,90.1,1.14,98.86
2026-05-24 12:22:00,4.5394,122.3927,0.2145,90.0,1.07,98.93
2026-05-24 12:23:00,4.5042,121.4812,0.2126,90.0,1.10,98.90
2026-05-24 12:24:00,4.5883,121.9145,0.2073,91.1,1.07,98.93
2026-05-24 12:25:00,4.6777,121.0922,0.2062,91.8,1.06,98.94
2026-05-24 12:26:00,4.5418,120.0968,0.1942,90.3,1.24,98.76
2026-05-24 12:27:00,4.4879,118.1762,0.1936,89.7,1.25,98.75
2026-05-24 12:28:00,4.5920,117.9700,0.1962,91.0,1.13,98.87
2026-05-24 12:29:00,4.6818,119.1461,0.2110,89.8,1.21,98.79
2026-05-24 12:30:00,4.6921,121.2551,0.2008,91.8,1.06,98.94
2026-05-24 12:31:00,4.6454,120.1082,0.2102,91.0,1.10,98.90
2026-05-24 12:32:00,4.6488,118.0858,0.2180,91.6,1.08,98.92
2026-05-24 12:33:00,4.7439,116.8990,0.2244,91.0,1.12,98.88
2026-05-24 12:34:00,4.6467,115.1255,0.2158,91.1,0.94,99.06
2026-05-24 12:35:00,4.5422,117.2038,0.2111,89.8,1.10,98.90
2026-05-24 12:36:00,4.5050,117.1735,0.2204,91.0,1.20,98.80
2026-05-24 12:37:00,4.5871,117.8561,0.2088,91.2,1.19,98.81
2026-05-24 12:38:00,4.7130,118.1064,0.1957,91.2,1.14,98.86
2026-05-24 12:39:00,4.6774,117.7771,0.2125,90.8,1.14,98.86
2026-05-24 12:40:00,4.5466,117.5253,0.2278,90.2,1.09,98.91
2026-05-24 12:41:00,4.5534,117.6383,0.2184,90.5,1.03,98.97
2026-05-24 12:42:00,4.6109,119.9751,0.2274,90.2,1.01,98.99
2026-05-24 12:43:00,4.5492,121.9334,0.2230,91.8,0.92,99.08
2026-05-24 12:44:00,4.4712,122.9124,0.2277,90.1,1.08,98.92
2026-05-24 12:45:00,4.5851,124.4574,0.2364,91.6,1.07,98.93
2026-05-24 12:46:00,4.5295,122.8427,0.2380,91.3,1.08,98.92
2026-05-24 12:47:00,4.6204,124.4568,0.2417,90.6,1.07,98.93
2026-05-24 12:48:00,4.6507,125.0329,0.2483,90.5,1.07,98.93
2026-05-24 12:49:00,4.6317,123.6989,0.2627,91.2,1.02,98.98
2026-05-24 12:50:00,4.4932,121.3214,0.2490,89.9,1.09,98.91
2026-05-24 12:51:00,4.5409,118.9997,0.2587,90.6,0.87,99.13
2026-05-24 12:52:00,4.5566,120.9622,0.2549,91.3,1.15,98.85
2026-05-24 12:53:00,4.4949,119.1063,0.2669,90.6,1.13,98.87
2026-05-24 12:54:00,4.4287,117.4264,0.2800,91.1,1.18,98.82
2026-05-24 12:55:00,4.5739,116.8720,0.2710,91.7,1.11,98.89
2026-05-24 12:56:00,4.6039,116.3229,0.2679,91.0,1.03,98.97
2026-05-24 12:57:00,4.6057,118.7389,0.2805,91.6,1.16,98.84
2026-05-24 12:58:00,4.7406,121.2328,0.2755,92.1,0.94,99.06
2026-05-24 12:59:00,4.8744,123.1768,0.2658,90.8,1.08,98.92
2026-05-24 13:00:00,4.8355,122.4141,0.2777,91.4,0.97,99.03
2026-05-24 13:01:00,4.6877,121.5018,0.2659,90.0,1.03,98.97
2026-05-24 13:02:00,4.7195,119.6860,0.2750,92.0,0.99,99.01
2026-05-24 13:03:00,4.8529,119.4087,0.2814,90.4,0.99,99.01
2026-05-24 13:04:00,4.8295,118.9060,0.2887,90.9,0.97,99.03
2026-05-24 13:05:00,4.8523,121.1317,0.2850,90.9,1.04,98.96
2026-05-24 13:06:00,4.9704,119.8495,0.2849,90.9,1.00,99.00
2026-05-24 13:07:00,5.0455,121.8140,0.2915,90.3,1.15,98.85
2026-05-24 13:08:00,4.9614,119.3284,0.2750,90.0,1.04,98.96
2026-05-24 13:09:00,4.8739,119.7679,0.2773,91.3,1.01,98.99
2026-05-24 13:10:00,4.7776,120.3639,0.2842,90.0,1.15,98.85
2026-05-24 13:11:00,4.7250,118.6514,0.2732,90.5,1.16,98.84
2026-05-24 13:12:00,4.6144,117.3208,0.2734,91.7,0.95,99.05
2026-05-24 13:13:00,4.5037,119.5991,0.2745,90.3,1.10,98.90
2026-05-24 13:14:00,4.5243,118.4448,0.2761,91.3,0.95,99.05
2026-05-24 13:15:00,4.5951,119.1522,0.2658,91.5,0.90,99.10
2026-05-24 13:16:00,4.5672,120.3339,0.2603,90.7,1.12,98.88
2026-05-24 13:17:00,4.5301,118.8968,0.2457,91.1,0.92,99.08
