#CONFIG
#process,machine_id,machine_name,line,var_name,var_type,unit,base_value,noise,spring,min,max,warn,crit,quality_target,quality_usl,quality_lsl,quality_cp
#BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,level,operative,%,85,2,0.03,0,100,92,95,,,,
#BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,temperature,operative,°C,82,1,0.04,15,100,90,95,,,,
#BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,pressure,operative,bar,1.2,0.1,0.05,0,3,2.5,2.8,,,,
#DATA
ts,machine_id,var_name,value
108,BTL-01,pressure,1.2227
109,BTL-01,level,82.3875
110,BTL-01,temperature,81.9956
110,BTL-01,pressure,1.1568
111,BTL-01,level,83.6567
112,BTL-01,temperature,81.7160
112,BTL-01,pressure,1.1809
113,BTL-01,level,82.6042
114,BTL-01,temperature,82.2891
114,BTL-01,pressure,1.1607
115,BTL-01,level,83.5452
116,BTL-01,temperature,82.6090
116,BTL-01,pressure,1.2090
117,BTL-01,level,84.4894
118,BTL-01,temperature,82.9434
118,BTL-01,pressure,1.2114
119,BTL-01,level,85.7307
120,BTL-01,temperature,82.9618
120,BTL-01,pressure,1.3052
121,BTL-01,level,85.7529
122,BTL-01,temperature,83.3478
122,BTL-01,pressure,1.2895
123,BTL-01,level,86.7686
124,BTL-01,temperature,83.0995
124,BTL-01,pressure,1.2350
125,BTL-01,level,86.6732
126,BTL-01,temperature,83.8459
126,BTL-01,pressure,1.2608
127,BTL-01,level,85.7295
128,BTL-01,temperature,84.2235
128,BTL-01,pressure,1.2702
129,BTL-01,level,86.0112
130,BTL-01,temperature,84.3746
130,BTL-01,pressure,1.2132
131,BTL-01,level,85.4052
132,BTL-01,temperature,84.2270
132,BTL-01,pressure,1.1373
133,BTL-01,level,84.6249
134,BTL-01,temperature,83.4194
134,BTL-01,pressure,1.1941
135,BTL-01,level,84.8313
136,BTL-01,temperature,82.8573
136,BTL-01,pressure,1.1237
137,BTL-01,level,85.4866
138,BTL-01,temperature,82.9771
138,BTL-01,pressure,1.1233
139,BTL-01,level,84.3700
140,BTL-01,temperature,82.1873
140,BTL-01,pressure,1.1043
141,BTL-01,level,84.9859
142,BTL-01,temperature,82.1313
142,BTL-01,pressure,1.0817
143,BTL-01,level,85.5925
144,BTL-01,temperature,82.2942
144,BTL-01,pressure,1.0577
145,BTL-01,level,85.4369
146,BTL-01,temperature,82.1395
146,BTL-01,pressure,1.0139
147,BTL-01,level,84.2705
148,BTL-01,temperature,82.3067
148,BTL-01,pressure,1.0205
149,BTL-01,level,84.6584
150,BTL-01,temperature,82.6405
150,BTL-01,pressure,1.0360
151,BTL-01,level,85.0433
152,BTL-01,temperature,82.4960
152,BTL-01,pressure,1.0932
153,BTL-01,level,83.7596
154,BTL-01,temperature,82.4890
154,BTL-01,pressure,1.0861
155,BTL-01,level,83.8815
156,BTL-01,temperature,82.0166
156,BTL-01,pressure,1.1015
157,BTL-01,level,84.1424
158,BTL-01,temperature,82.7100
158,BTL-01,pressure,1.0188
159,BTL-01,level,84.1108
160,BTL-01,temperature,82.1554
160,BTL-01,pressure,1.1261
161,BTL-01,level,84.0553
162,BTL-01,temperature,82.3697
162,BTL-01,pressure,1.1248
163,BTL-01,level,85.7734
164,BTL-01,temperature,81.9039
164,BTL-01,pressure,1.1255
165,BTL-01,level,86.7830
166,BTL-01,temperature,82.0983
166,BTL-01,pressure,1.1599
167,BTL-01,level,86.7827
168,BTL-01,temperature,82.5023
168,BTL-01,pressure,1.1942
169,BTL-01,level,86.4795
170,BTL-01,temperature,81.9774
170,BTL-01,pressure,1.1966
171,BTL-01,level,84.5999
172,BTL-01,temperature,82.1888
172,BTL-01,pressure,1.2163
173,BTL-01,level,84.6425
174,BTL-01,temperature,81.7623
174,BTL-01,pressure,1.3001
175,BTL-01,level,83.7488
176,BTL-01,temperature,82.3462
176,BTL-01,pressure,1.2598
177,BTL-01,level,84.4956
178,BTL-01,temperature,82.8019
178,BTL-01,pressure,1.2851
179,BTL-01,level,86.2707
180,BTL-01,temperature,83.1185
180,BTL-01,pressure,1.2924
181,BTL-01,level,85.6007
182,BTL-01,temperature,82.7315
182,BTL-01,pressure,1.2832
183,BTL-01,level,84.7635
184,BTL-01,temperature,83.0984
184,BTL-01,pressure,1.3290
185,BTL-01,level,85.4527
186,BTL-01,temperature,83.5679
186,BTL-01,pressure,1.3164
187,BTL-01,level,85.7256
188,BTL-01,temperature,83.5379
188,BTL-01,pressure,1.2835
189,BTL-01,level,84.9072
190,BTL-01,temperature,82.9255
190,BTL-01,pressure,1.3141
191,BTL-01,level,84.4606
192,BTL-01,temperature,82.3814
192,BTL-01,pressure,1.2780
193,BTL-01,level,84.8396
194,BTL-01,temperature,82.0809
194,BTL-01,pressure,1.2871
195,BTL-01,level,84.6609
196,BTL-01,temperature,82.2239
196,BTL-01,pressure,1.2343
197,BTL-01,level,84.5587
198,BTL-01,temperature,81.7795
198,BTL-01,pressure,1.1813
199,BTL-01,level,83.2888
#WIDE_DATA
fecha_hora,temperatura_C,level_pct,presion_bar,oee_pct,defectos_pct,yield_pct
2026-05-24 10:00:00,82.0525,84.2713,1.1549,90.7,1.05,98.95
2026-05-24 10:01:00,81.5772,83.4834,1.1603,91.5,1.18,98.82
2026-05-24 10:02:00,81.4846,82.8355,1.1451,90.5,1.04,98.96
2026-05-24 10:03:00,81.6381,82.3621,1.1898,91.1,1.03,98.97
2026-05-24 10:04:00,81.8349,81.5808,1.1541,90.7,0.99,99.01
2026-05-24 10:05:00,81.3552,81.9969,1.1232,90.4,0.99,99.01
2026-05-24 10:06:00,81.5709,82.3737,1.1551,91.9,0.97,99.03
2026-05-24 10:07:00,81.3713,83.4195,1.1436,90.5,1.05,98.95
2026-05-24 10:08:00,81.4564,84.3617,1.1370,90.5,1.02,98.98
2026-05-24 10:09:00,81.7180,85.0667,1.1448,91.8,1.06,98.94
2026-05-24 10:10:00,81.9934,85.2884,1.1876,91.6,1.10,98.90
2026-05-24 10:11:00,82.4225,85.2385,1.1437,90.3,0.94,99.06
2026-05-24 10:12:00,82.8986,84.7722,1.1283,90.0,1.27,98.73
2026-05-24 10:13:00,83.0488,84.4083,1.1527,89.9,1.26,98.74
2026-05-24 10:14:00,83.3585,85.3303,1.1364,90.1,1.16,98.84
2026-05-24 10:15:00,83.5598,85.6360,1.1604,90.2,1.15,98.85
2026-05-24 10:16:00,83.7884,86.1449,1.2118,90.2,1.38,98.62
2026-05-24 10:17:00,83.8729,85.7439,1.2288,91.5,1.15,98.85
2026-05-24 10:18:00,83.7280,84.9149,1.1934,89.7,1.38,98.62
2026-05-24 10:19:00,83.5669,84.7463,1.2080,90.3,1.21,98.79
2026-05-24 10:20:00,83.3430,85.3660,1.2080,89.6,1.34,98.66
2026-05-24 10:21:00,83.6219,85.5226,1.1855,91.4,1.24,98.76
2026-05-24 10:22:00,83.5796,86.2042,1.2053,90.8,1.15,98.85
2026-05-24 10:23:00,83.2208,85.7732,1.1777,89.6,1.25,98.75
2026-05-24 10:24:00,83.5169,84.9668,1.2139,90.4,1.26,98.74
2026-05-24 10:25:00,83.3650,84.1192,1.1900,89.7,1.31,98.69
2026-05-24 10:26:00,83.3100,85.0315,1.1721,90.5,1.25,98.75
2026-05-24 10:27:00,82.9761,85.9409,1.1727,90.4,1.21,98.79
2026-05-24 10:28:00,83.4015,86.5806,1.1775,90.5,1.17,98.83
2026-05-24 10:29:00,83.0297,87.2566,1.1842,90.5,1.25,98.75
2026-05-24 10:30:00,83.1883,87.8723,1.1694,89.6,1.32,98.68
2026-05-24 10:31:00,83.3805,88.4474,1.2097,91.3,1.16,98.84
2026-05-24 10:32:00,83.5766,88.1199,1.2265,90.4,1.15,98.85
2026-05-24 10:33:00,83.7823,87.7653,1.1788,89.7,1.26,98.74
2026-05-24 10:34:00,83.6632,87.3257,1.1582,91.1,1.31,98.69
2026-05-24 10:35:00,83.9752,87.3701,1.1720,89.8,1.26,98.74
2026-05-24 10:36:00,83.5399,87.8248,1.1333,89.7,1.21,98.79
2026-05-24 10:37:00,83.2604,87.8643,1.1168,90.3,1.16,98.84
2026-05-24 10:38:00,83.0340,87.4114,1.1293,90.0,1.19,98.81
2026-05-24 10:39:00,82.8274,87.5846,1.1068,90.0,1.22,98.78
2026-05-24 10:40:00,82.7273,86.5431,1.0626,91.9,0.96,99.04
2026-05-24 10:41:00,82.8906,87.3248,1.0466,91.2,1.00,99.00
2026-05-24 10:42:00,83.0315,87.0603,1.0086,89.7,1.21,98.79
2026-05-24 10:43:00,83.0806,86.6451,1.0048,91.1,1.29,98.71
2026-05-24 10:44:00,82.9607,86.3944,1.0575,90.0,1.28,98.72
2026-05-24 10:45:00,82.6043,85.8976,1.0627,91.5,0.94,99.06
2026-05-24 10:46:00,82.9319,86.7796,1.0514,90.4,1.03,98.97
2026-05-24 10:47:00,82.4412,86.4133,1.0759,90.7,1.15,98.85
2026-05-24 10:48:00,82.1547,85.6742,1.0445,91.6,1.15,98.85
2026-05-24 10:49:00,81.8317,86.5242,1.0493,90.5,1.00,99.00
2026-05-24 10:50:00,81.9126,86.5772,1.0281,89.8,1.11,98.89
2026-05-24 10:51:00,82.2838,85.7057,1.0301,90.5,0.95,99.05
2026-05-24 10:52:00,82.7023,86.4987,1.0600,91.4,0.95,99.05
2026-05-24 10:53:00,83.1467,86.3284,1.0929,90.7,1.12,98.88
2026-05-24 10:54:00,82.9906,86.1979,1.1300,90.3,1.17,98.83
2026-05-24 10:55:00,83.0003,86.9739,1.1388,91.4,1.12,98.88
2026-05-24 10:56:00,82.9536,86.6649,1.1187,90.5,1.11,98.89
2026-05-24 10:57:00,83.3813,85.6584,1.0859,91.3,1.27,98.73
2026-05-24 10:58:00,83.0513,84.7599,1.0939,91.9,1.05,98.95
2026-05-24 10:59:00,82.9845,85.1298,1.1040,90.2,1.13,98.87
2026-05-24 11:00:00,83.1836,85.3959,1.0958,91.3,1.30,98.70
2026-05-24 11:01:00,82.7408,85.8213,1.0763,90.6,1.13,98.87
2026-05-24 11:02:00,82.6037,86.1398,1.0861,90.4,1.21,98.79
2026-05-24 11:03:00,83.0592,86.0171,1.0510,91.5,1.10,98.90
2026-05-24 11:04:00,82.7409,85.3529,1.0699,91.2,0.96,99.04
2026-05-24 11:05:00,83.1835,85.2496,1.1230,90.7,1.23,98.77
2026-05-24 11:06:00,83.2538,84.4870,1.1247,90.0,1.22,98.78
2026-05-24 11:07:00,83.3836,83.8392,1.0871,90.0,1.33,98.67
2026-05-24 11:08:00,83.1331,84.3332,1.0479,90.6,1.22,98.78
2026-05-24 11:09:00,83.1222,84.9422,1.0692,90.4,1.12,98.88
2026-05-24 11:10:00,83.4997,85.8068,1.0304,90.8,1.33,98.67
2026-05-24 11:11:00,83.0350,85.6536,1.0049,91.0,1.05,98.95
2026-05-24 11:12:00,83.2909,85.0212,1.0434,90.8,1.31,98.69
2026-05-24 11:13:00,83.3799,84.0646,1.0460,91.7,1.15,98.85
2026-05-24 11:14:00,83.2615,83.2953,1.0068,91.2,1.25,98.75
2026-05-24 11:15:00,83.5278,82.8125,1.0138,90.2,1.32,98.68
2026-05-24 11:16:00,83.9256,82.9584,1.0395,89.7,1.25,98.75
2026-05-24 11:17:00,84.0275,83.6265,1.0555,91.5,1.20,98.80
2026-05-24 11:18:00,83.9170,84.1555,1.1110,90.4,1.21,98.79
2026-05-24 11:19:00,84.0859,84.5786,1.1453,91.1,1.40,98.60
2026-05-24 11:20:00,84.2350,84.1331,1.1846,90.3,1.26,98.74
2026-05-24 11:21:00,83.6720,84.2363,1.1952,90.9,1.20,98.80
2026-05-24 11:22:00,83.5258,83.4879,1.1824,89.9,1.22,98.78
2026-05-24 11:23:00,83.1288,83.5895,1.1766,91.8,1.07,98.93
2026-05-24 11:24:00,83.0460,84.3573,1.2234,90.1,1.14,98.86
2026-05-24 11:25:00,82.6863,83.9712,1.2173,89.6,1.20,98.80
2026-05-24 11:26:00,82.5028,84.5827,1.1747,91.4,1.09,98.91
2026-05-24 11:27:00,82.6373,84.9327,1.1812,92.0,0.95,99.05
2026-05-24 11:28:00,82.6435,84.7046,1.2267,91.7,0.97,99.03
2026-05-24 11:29:00,82.8444,85.3196,1.1817,90.1,0.98,99.02
2026-05-24 11:30:00,82.5851,86.2441,1.1940,90.7,1.14,98.86
2026-05-24 11:31:00,82.1958,85.5421,1.2312,90.8,1.15,98.85
2026-05-24 11:32:00,82.3148,84.5312,1.1855,90.8,1.06,98.94
2026-05-24 11:33:00,82.2987,85.2159,1.1647,90.9,1.10,98.90
2026-05-24 11:34:00,82.3971,84.7360,1.1377,90.4,1.13,98.87
2026-05-24 11:35:00,82.3981,85.0079,1.1586,91.6,1.10,98.90
2026-05-24 11:36:00,82.4627,84.7117,1.1486,91.1,1.04,98.96
2026-05-24 11:37:00,82.5600,84.1477,1.1642,91.5,1.12,98.88
2026-05-24 11:38:00,82.1880,83.9231,1.1964,90.5,0.98,99.02
2026-05-24 11:39:00,82.4552,83.5371,1.2311,90.6,1.09,98.91
2026-05-24 11:40:00,82.9332,83.8759,1.2580,91.4,1.10,98.90
2026-05-24 11:41:00,82.6707,82.9692,1.2317,91.0,1.05,98.95
2026-05-24 11:42:00,82.7531,83.0248,1.2435,91.6,1.11,98.89
2026-05-24 11:43:00,82.6290,82.1121,1.2071,90.4,1.09,98.91
2026-05-24 11:44:00,82.2144,81.8760,1.2051,90.1,1.12,98.88
2026-05-24 11:45:00,82.1010,82.7351,1.2517,90.8,1.00,99.00
2026-05-24 11:46:00,82.2843,82.7170,1.2775,90.4,1.10,98.90
2026-05-24 11:47:00,82.3566,82.8588,1.2391,91.4,1.19,98.81
2026-05-24 11:48:00,82.4328,82.8549,1.2227,91.8,1.06,98.94
2026-05-24 11:49:00,82.4909,82.3875,1.1968,90.3,0.95,99.05
2026-05-24 11:50:00,81.9956,83.1508,1.1568,91.5,1.12,98.88
2026-05-24 11:51:00,81.9903,83.6567,1.1493,91.0,1.09,98.91
2026-05-24 11:52:00,81.7160,82.9683,1.1809,91.9,0.91,99.09
2026-05-24 11:53:00,82.1808,82.6042,1.1950,90.1,1.05,98.95
2026-05-24 11:54:00,82.2891,82.8960,1.1607,90.7,0.95,99.05
2026-05-24 11:55:00,82.4135,83.5452,1.1878,90.6,1.14,98.86
2026-05-24 11:56:00,82.6090,83.9348,1.2090,91.7,1.09,98.91
2026-05-24 11:57:00,82.9645,84.4894,1.2422,90.5,1.14,98.86
2026-05-24 11:58:00,82.9434,85.4744,1.2114,90.6,1.27,98.73
2026-05-24 11:59:00,82.4936,85.7307,1.2607,91.0,1.21,98.79
2026-05-24 12:00:00,82.9618,85.5256,1.3052,91.7,1.11,98.89
2026-05-24 12:01:00,82.9643,85.7529,1.3020,90.2,1.19,98.81
2026-05-24 12:02:00,83.3478,86.0538,1.2895,91.2,1.13,98.87
2026-05-24 12:03:00,82.8165,86.7686,1.2472,91.7,1.02,98.98
2026-05-24 12:04:00,83.0995,86.3089,1.2350,90.5,1.18,98.82
2026-05-24 12:05:00,83.4784,86.6732,1.2422,91.1,1.14,98.86
2026-05-24 12:06:00,83.8459,86.6393,1.2608,90.8,1.12,98.88
2026-05-24 12:07:00,84.2420,85.7295,1.3082,90.9,1.27,98.73
2026-05-24 12:08:00,84.2235,85.8845,1.2702,89.9,1.43,98.57
2026-05-24 12:09:00,84.3910,86.0112,1.2644,89.6,1.21,98.79
2026-05-24 12:10:00,84.3746,85.7507,1.2132,90.2,1.43,98.57
2026-05-24 12:11:00,84.3828,85.4052,1.1830,90.7,1.47,98.53
2026-05-24 12:12:00,84.2270,85.0658,1.1373,90.7,1.21,98.79
2026-05-24 12:13:00,83.9731,84.6249,1.1540,91.2,1.35,98.65
2026-05-24 12:14:00,83.4194,85.1592,1.1941,91.7,1.06,98.94
2026-05-24 12:15:00,82.9234,84.8313,1.1690,90.3,1.27,98.73
2026-05-24 12:16:00,82.8573,85.0936,1.1237,90.8,1.23,98.77
2026-05-24 12:17:00,82.6680,85.4866,1.1145,91.7,1.16,98.84
2026-05-24 12:18:00,82.9771,84.8684,1.1233,90.5,1.12,98.88
2026-05-24 12:19:00,82.5081,84.3700,1.1212,90.7,1.16,98.84
2026-05-24 12:20:00,82.1873,84.5593,1.1043,90.9,0.92,99.08
2026-05-24 12:21:00,81.7778,84.9859,1.1222,90.2,1.12,98.88
2026-05-24 12:22:00,82.1313,85.9571,1.0817,90.1,1.02,98.98
2026-05-24 12:23:00,82.0142,85.5925,1.0755,90.1,1.03,98.97
2026-05-24 12:24:00,82.2942,85.7658,1.0577,91.2,1.02,98.98
2026-05-24 12:25:00,82.5924,85.4369,1.0541,91.8,1.06,98.94
2026-05-24 12:26:00,82.1395,85.0387,1.0139,90.4,1.15,98.85
2026-05-24 12:27:00,81.9595,84.2705,1.0121,89.9,1.14,98.86
2026-05-24 12:28:00,82.3067,84.1880,1.0205,91.1,1.07,98.93
2026-05-24 12:29:00,82.6061,84.6584,1.0699,89.7,1.22,98.78
2026-05-24 12:30:00,82.6405,85.5020,1.0360,91.8,1.06,98.94
2026-05-24 12:31:00,82.4847,85.0433,1.0674,91.0,1.09,98.91
2026-05-24 12:32:00,82.4960,84.2343,1.0932,91.5,1.09,98.91
2026-05-24 12:33:00,82.8129,83.7596,1.1146,90.8,1.19,98.81
2026-05-24 12:34:00,82.4890,83.0502,1.0861,91.1,0.94,99.06
2026-05-24 12:35:00,82.1406,83.8815,1.0703,89.9,1.04,98.96
2026-05-24 12:36:00,82.0166,83.8694,1.1015,91.1,1.14,98.86
2026-05-24 12:37:00,82.2903,84.1424,1.0625,91.2,1.15,98.85
2026-05-24 12:38:00,82.7100,84.2426,1.0188,91.2,1.14,98.86
2026-05-24 12:39:00,82.5915,84.1108,1.0750,90.8,1.15,98.85
2026-05-24 12:40:00,82.1554,84.0101,1.1261,90.2,1.07,98.93
2026-05-24 12:41:00,82.1780,84.0553,1.0947,90.6,0.99,99.01
2026-05-24 12:42:00,82.3697,84.9901,1.1248,90.2,1.01,98.99
2026-05-24 12:43:00,82.1640,85.7734,1.1101,91.8,0.89,99.11
2026-05-24 12:44:00,81.9039,86.1650,1.1255,90.1,1.05,98.95
2026-05-24 12:45:00,82.2836,86.7830,1.1545,91.6,1.08,98.92
2026-05-24 12:46:00,82.0983,86.1371,1.1599,91.4,1.07,98.93
2026-05-24 12:47:00,82.4013,86.7827,1.1724,90.5,1.11,98.89
2026-05-24 12:48:00,82.5023,87.0132,1.1942,90.3,1.14,98.86
2026-05-24 12:49:00,82.4391,86.4795,1.2422,91.1,1.06,98.94
2026-05-24 12:50:00,81.9774,85.5286,1.1966,89.9,1.09,98.91
2026-05-24 12:51:00,82.1362,84.5999,1.2288,90.6,0.88,99.12
2026-05-24 12:52:00,82.1888,85.3849,1.2163,91.2,1.17,98.83
2026-05-24 12:53:00,81.9831,84.6425,1.2563,90.6,1.10,98.90
2026-05-24 12:54:00,81.7623,83.9706,1.3001,91.1,1.15,98.85
2026-05-24 12:55:00,82.2462,83.7488,1.2698,91.7,1.10,98.90
2026-05-24 12:56:00,82.3462,83.5292,1.2598,90.9,1.05,98.95
2026-05-24 12:57:00,82.3525,84.4956,1.3016,91.6,1.15,98.85
2026-05-24 12:58:00,82.8019,85.4931,1.2851,91.9,1.01,98.99
2026-05-24 12:59:00,83.2481,86.2707,1.2528,90.5,1.23,98.77
2026-05-24 13:00:00,83.1185,85.9657,1.2924,91.2,1.08,98.92
2026-05-24 13:01:00,82.6258,85.6007,1.2531,89.9,1.09,98.91
2026-05-24 13:02:00,82.7315,84.8744,1.2832,91.9,1.05,98.95
2026-05-24 13:03:00,83.1763,84.7635,1.3047,90.2,1.10,98.90
2026-05-24 13:04:00,83.0984,84.5624,1.3290,90.7,1.05,98.95
2026-05-24 13:05:00,83.1743,85.4527,1.3166,90.7,1.14,98.86
2026-05-24 13:06:00,83.5679,84.9398,1.3164,90.6,1.16,98.84
2026-05-24 13:07:00,83.8183,85.7256,1.3383,89.9,1.34,98.66
2026-05-24 13:08:00,83.5379,84.7314,1.2835,89.7,1.22,98.78
2026-05-24 13:09:00,83.2463,84.9072,1.2910,91.0,1.14,98.86
2026-05-24 13:10:00,82.9255,85.1456,1.3141,89.9,1.22,98.78
2026-05-24 13:11:00,82.7500,84.4606,1.2772,90.4,1.22,98.78
2026-05-24 13:12:00,82.3814,83.9283,1.2780,91.6,0.95,99.05
2026-05-24 13:13:00,82.0122,84.8396,1.2815,90.4,1.05,98.95
2026-05-24 13:14:00,82.0809,84.3779,1.2871,91.3,0.91,99.09
2026-05-24 13:15:00,82.3170,84.6609,1.2527,91.5,0.91,99.09
2026-05-24 13:16:00,82.2239,85.1336,1.2343,90.7,1.13,98.87
2026-05-24 13:17:00,82.1003,84.5587,1.1858,91.0,0.93,99.07
2026-05-24 13:18:00,81.7795,83.6031,1.1813,90.0,1.08,98.92
2026-05-24 13:19:00,81.6331,83.2888,1.1788,90.9,1.15,98.85
