#CONFIG
#process,machine_id,machine_name,line,var_name,var_type,unit,base_value,noise,spring,min,max,warn,crit,quality_target,quality_usl,quality_lsl,quality_cp
#FURNACE,FUR-03,Sensores térmicos,Línea 2,precision,operative,°C,0.5,0.05,0.04,0,3,1.5,2,,,,
#FURNACE,FUR-03,Sensores térmicos,Línea 2,drift,operative,°C/h,0.05,0.02,0.01,0,2,0.8,1.2,,,,
#FURNACE,FUR-03,Sensores térmicos,Línea 2,measurement_error,operative,%,1,0.1,0.05,0,10,5,7,,,,
#FURNACE,FUR-03,Sensores térmicos,Línea 2,color_uniformity,quality,%,92,1.5,0.04,60,100,85,75,92,96,88,1.33
#DATA
ts,machine_id,var_name,value
58,FUR-03,measurement_error,1.0156
59,FUR-03,precision,0.5237
59,FUR-03,measurement_error,1.0089
60,FUR-03,precision,0.5376
60,FUR-03,measurement_error,1.0392
61,FUR-03,precision,0.5122
61,FUR-03,measurement_error,1.0199
62,FUR-03,precision,0.4891
62,FUR-03,measurement_error,1.0562
63,FUR-03,precision,0.5063
63,FUR-03,measurement_error,1.0999
64,FUR-03,precision,0.4851
64,FUR-03,measurement_error,1.1252
65,FUR-03,precision,0.4842
65,FUR-03,measurement_error,1.1698
66,FUR-03,precision,0.4946
66,FUR-03,measurement_error,1.1961
67,FUR-03,precision,0.5133
67,FUR-03,measurement_error,1.1801
68,FUR-03,precision,0.5060
68,FUR-03,measurement_error,1.1649
69,FUR-03,precision,0.4902
69,FUR-03,measurement_error,1.1604
70,FUR-03,precision,0.4887
70,FUR-03,measurement_error,1.1998
71,FUR-03,precision,0.4789
71,FUR-03,measurement_error,1.2235
72,FUR-03,precision,0.4588
72,FUR-03,measurement_error,1.2448
73,FUR-03,precision,0.4370
73,FUR-03,measurement_error,1.2382
74,FUR-03,precision,0.4549
74,FUR-03,measurement_error,1.2588
75,FUR-03,precision,0.4454
75,FUR-03,measurement_error,1.2600
76,FUR-03,precision,0.4313
76,FUR-03,measurement_error,1.2897
77,FUR-03,precision,0.4118
77,FUR-03,measurement_error,1.2725
78,FUR-03,precision,0.4244
78,FUR-03,measurement_error,1.2726
79,FUR-03,precision,0.4193
79,FUR-03,measurement_error,1.2748
80,FUR-03,precision,0.4265
80,FUR-03,measurement_error,1.2521
81,FUR-03,precision,0.4151
81,FUR-03,measurement_error,1.2543
82,FUR-03,precision,0.4339
82,FUR-03,measurement_error,1.2163
83,FUR-03,precision,0.4407
83,FUR-03,measurement_error,1.2573
84,FUR-03,precision,0.4576
84,FUR-03,measurement_error,1.1994
85,FUR-03,precision,0.4648
85,FUR-03,measurement_error,1.2045
86,FUR-03,precision,0.4414
86,FUR-03,measurement_error,1.1965
87,FUR-03,precision,0.4429
87,FUR-03,measurement_error,1.1569
88,FUR-03,precision,0.4434
88,FUR-03,measurement_error,1.1694
89,FUR-03,precision,0.4368
89,FUR-03,measurement_error,1.1651
90,FUR-03,precision,0.4438
90,FUR-03,measurement_error,1.1437
91,FUR-03,precision,0.4323
91,FUR-03,measurement_error,1.0962
92,FUR-03,precision,0.4149
92,FUR-03,measurement_error,1.1284
93,FUR-03,precision,0.4324
93,FUR-03,measurement_error,1.0958
94,FUR-03,precision,0.4522
94,FUR-03,measurement_error,1.0697
95,FUR-03,precision,0.4598
95,FUR-03,measurement_error,1.0324
96,FUR-03,precision,0.4756
96,FUR-03,measurement_error,1.0567
97,FUR-03,precision,0.4869
97,FUR-03,measurement_error,1.0984
98,FUR-03,precision,0.4880
98,FUR-03,measurement_error,1.0962
99,FUR-03,precision,0.4923
99,FUR-03,measurement_error,1.1062
100,FUR-03,precision,0.5170
100,FUR-03,measurement_error,1.1488
101,FUR-03,precision,0.5225
101,FUR-03,measurement_error,1.1587
102,FUR-03,precision,0.5174
102,FUR-03,measurement_error,1.1764
103,FUR-03,precision,0.4997
103,FUR-03,measurement_error,1.2009
104,FUR-03,precision,0.4968
104,FUR-03,measurement_error,1.2137
105,FUR-03,precision,0.5182
105,FUR-03,measurement_error,1.2255
106,FUR-03,precision,0.4964
106,FUR-03,measurement_error,1.1959
107,FUR-03,precision,0.4797
107,FUR-03,measurement_error,1.1738
108,FUR-03,precision,0.4579
108,FUR-03,measurement_error,1.1748
109,FUR-03,precision,0.4599
109,FUR-03,measurement_error,1.1520
110,FUR-03,precision,0.4585
110,FUR-03,measurement_error,1.0995
111,FUR-03,precision,0.4492
111,FUR-03,measurement_error,1.1163
112,FUR-03,precision,0.4704
112,FUR-03,measurement_error,1.1550
113,FUR-03,precision,0.4942
113,FUR-03,measurement_error,1.1459
114,FUR-03,precision,0.5010
114,FUR-03,measurement_error,1.1599
115,FUR-03,precision,0.5178
115,FUR-03,measurement_error,1.1588
116,FUR-03,precision,0.5045
116,FUR-03,measurement_error,1.1808
117,FUR-03,precision,0.4943
117,FUR-03,measurement_error,1.1585
118,FUR-03,precision,0.5099
118,FUR-03,measurement_error,1.1866
119,FUR-03,precision,0.4877
119,FUR-03,measurement_error,1.1629
120,FUR-03,precision,0.5022
120,FUR-03,measurement_error,1.1336
121,FUR-03,precision,0.4946
121,FUR-03,measurement_error,1.1191
122,FUR-03,precision,0.4718
122,FUR-03,measurement_error,1.1012
123,FUR-03,precision,0.4961
123,FUR-03,measurement_error,1.1317
124,FUR-03,precision,0.5029
124,FUR-03,measurement_error,1.1483
125,FUR-03,precision,0.5058
125,FUR-03,measurement_error,1.1033
126,FUR-03,precision,0.4946
126,FUR-03,measurement_error,1.1056
127,FUR-03,precision,0.5050
127,FUR-03,measurement_error,1.1371
128,FUR-03,precision,0.5158
128,FUR-03,measurement_error,1.1024
129,FUR-03,precision,0.5135
129,FUR-03,measurement_error,1.1360
130,FUR-03,precision,0.5071
130,FUR-03,measurement_error,1.1565
131,FUR-03,precision,0.5125
131,FUR-03,measurement_error,1.1848
132,FUR-03,precision,0.4874
132,FUR-03,measurement_error,1.2035
133,FUR-03,precision,0.4988
133,FUR-03,measurement_error,1.1542
134,FUR-03,precision,0.4827
134,FUR-03,measurement_error,1.1483
135,FUR-03,precision,0.4934
135,FUR-03,measurement_error,1.1682
136,FUR-03,precision,0.5132
136,FUR-03,measurement_error,1.1168
137,FUR-03,precision,0.5186
137,FUR-03,measurement_error,1.0744
138,FUR-03,precision,0.5246
138,FUR-03,measurement_error,1.0540
139,FUR-03,precision,0.5364
139,FUR-03,measurement_error,1.0864
140,FUR-03,precision,0.5408
140,FUR-03,measurement_error,1.1036
141,FUR-03,precision,0.5278
141,FUR-03,measurement_error,1.0976
142,FUR-03,precision,0.5048
142,FUR-03,measurement_error,1.0496
143,FUR-03,precision,0.4808
143,FUR-03,measurement_error,1.0534
144,FUR-03,precision,0.4953
144,FUR-03,measurement_error,1.0149
145,FUR-03,precision,0.4844
145,FUR-03,measurement_error,1.0604
146,FUR-03,precision,0.4784
146,FUR-03,measurement_error,1.0792
147,FUR-03,precision,0.4757
147,FUR-03,measurement_error,1.0767
148,FUR-03,precision,0.4938
148,FUR-03,measurement_error,1.1200
149,FUR-03,precision,0.5178
149,FUR-03,measurement_error,1.1550
150,FUR-03,precision,0.5131
150,FUR-03,measurement_error,1.1905
151,FUR-03,precision,0.5044
151,FUR-03,measurement_error,1.1812
152,FUR-03,precision,0.5204
152,FUR-03,measurement_error,1.2230
153,FUR-03,precision,0.5079
153,FUR-03,measurement_error,1.2110
154,FUR-03,precision,0.5035
154,FUR-03,measurement_error,1.2462
155,FUR-03,precision,0.5254
155,FUR-03,measurement_error,1.2408
156,FUR-03,precision,0.5440
156,FUR-03,measurement_error,1.2548
157,FUR-03,precision,0.5176
157,FUR-03,measurement_error,1.2000
158,FUR-03,precision,0.5102
158,FUR-03,measurement_error,1.1649
159,FUR-03,precision,0.4921
159,FUR-03,measurement_error,1.1243
160,FUR-03,precision,0.4755
160,FUR-03,measurement_error,1.1232
161,FUR-03,precision,0.4982
161,FUR-03,measurement_error,1.1351
162,FUR-03,precision,0.5027
162,FUR-03,measurement_error,1.1379
163,FUR-03,precision,0.4805
163,FUR-03,measurement_error,1.1244
164,FUR-03,precision,0.4799
164,FUR-03,measurement_error,1.0909
165,FUR-03,precision,0.4649
165,FUR-03,measurement_error,1.0822
166,FUR-03,precision,0.4570
166,FUR-03,measurement_error,1.1095
167,FUR-03,precision,0.4344
167,FUR-03,measurement_error,1.0855
168,FUR-03,precision,0.4253
168,FUR-03,measurement_error,1.0607
169,FUR-03,precision,0.4208
169,FUR-03,measurement_error,1.0296
170,FUR-03,precision,0.4154
170,FUR-03,measurement_error,1.0768
171,FUR-03,precision,0.4031
171,FUR-03,measurement_error,1.0259
172,FUR-03,precision,0.4067
172,FUR-03,measurement_error,1.0513
173,FUR-03,precision,0.3919
173,FUR-03,measurement_error,1.0058
174,FUR-03,precision,0.4050
174,FUR-03,measurement_error,0.9856
175,FUR-03,precision,0.4206
175,FUR-03,measurement_error,0.9764
176,FUR-03,precision,0.4310
176,FUR-03,measurement_error,0.9776
177,FUR-03,precision,0.4336
177,FUR-03,measurement_error,0.9367
178,FUR-03,precision,0.4327
178,FUR-03,measurement_error,0.9305
179,FUR-03,precision,0.4381
179,FUR-03,measurement_error,0.9192
180,FUR-03,precision,0.4532
180,FUR-03,measurement_error,0.8832
181,FUR-03,precision,0.4537
181,FUR-03,measurement_error,0.8425
182,FUR-03,precision,0.4573
182,FUR-03,measurement_error,0.8390
183,FUR-03,precision,0.4607
183,FUR-03,measurement_error,0.8360
184,FUR-03,precision,0.4645
184,FUR-03,measurement_error,0.8338
185,FUR-03,precision,0.4630
185,FUR-03,measurement_error,0.8163
186,FUR-03,precision,0.4744
186,FUR-03,measurement_error,0.8006
187,FUR-03,precision,0.4714
187,FUR-03,measurement_error,0.7830
188,FUR-03,precision,0.4780
188,FUR-03,measurement_error,0.7934
189,FUR-03,precision,0.4552
189,FUR-03,measurement_error,0.7908
190,FUR-03,precision,0.4496
190,FUR-03,measurement_error,0.7507
191,FUR-03,precision,0.4382
191,FUR-03,measurement_error,0.7520
192,FUR-03,precision,0.4469
192,FUR-03,measurement_error,0.7500
193,FUR-03,precision,0.4511
193,FUR-03,measurement_error,0.7527
194,FUR-03,precision,0.4613
194,FUR-03,measurement_error,0.7389
195,FUR-03,precision,0.4495
195,FUR-03,measurement_error,0.7981
196,FUR-03,precision,0.4606
196,FUR-03,measurement_error,0.8559
197,FUR-03,precision,0.4865
197,FUR-03,measurement_error,0.8755
198,FUR-03,precision,0.4941
198,FUR-03,measurement_error,0.8760
199,FUR-03,precision,0.4924
199,FUR-03,measurement_error,0.8671
#WIDE_DATA
fecha_hora,precision_C,drift_Ch,measurement_error_pct,color_uniformity_pct,oee_pct,defectos_pct,yield_pct
2026-05-24 10:00:00,0.5026,0.0427,0.9549,92.2064,86.1,1.47,98.53
2026-05-24 10:01:00,0.4821,0.0437,0.9955,92.8425,86.4,1.47,98.53
2026-05-24 10:02:00,0.4744,0.0416,0.9722,93.0082,88.0,1.42,98.58
2026-05-24 10:03:00,0.4713,0.0433,0.9915,92.3028,87.0,1.39,98.61
2026-05-24 10:04:00,0.4650,0.0338,1.0058,91.8005,86.6,1.39,98.61
2026-05-24 10:05:00,0.4759,0.0370,1.0344,91.3427,86.3,1.62,98.38
2026-05-24 10:06:00,0.5003,0.0349,1.0192,91.0403,87.8,1.52,98.48
2026-05-24 10:07:00,0.4959,0.0318,0.9948,91.4386,86.9,1.60,98.40
2026-05-24 10:08:00,0.4990,0.0413,1.0214,91.6293,87.4,1.62,98.38
2026-05-24 10:09:00,0.5192,0.0502,1.0186,90.9784,86.4,1.38,98.62
2026-05-24 10:10:00,0.5430,0.0456,1.0002,91.7275,87.5,1.44,98.56
2026-05-24 10:11:00,0.5320,0.0501,1.0363,91.3118,87.7,1.61,98.39
2026-05-24 10:12:00,0.5216,0.0476,1.0078,91.7228,87.3,1.55,98.45
2026-05-24 10:13:00,0.5075,0.0429,1.0366,92.1347,87.5,1.65,98.35
2026-05-24 10:14:00,0.5072,0.0463,1.0173,92.3920,88.0,1.37,98.63
2026-05-24 10:15:00,0.5034,0.0384,0.9824,92.9892,87.0,1.42,98.58
2026-05-24 10:16:00,0.4990,0.0418,0.9779,92.7746,87.7,1.45,98.55
2026-05-24 10:17:00,0.4992,0.0515,0.9443,93.2426,86.5,1.53,98.47
2026-05-24 10:18:00,0.4999,0.0600,0.9488,93.7198,86.3,1.56,98.44
2026-05-24 10:19:00,0.5025,0.0537,0.9317,93.2406,85.9,1.57,98.43
2026-05-24 10:20:00,0.5196,0.0458,0.9698,93.3567,86.8,1.49,98.51
2026-05-24 10:21:00,0.4976,0.0413,1.0070,92.7904,87.9,1.50,98.50
2026-05-24 10:22:00,0.4886,0.0455,1.0091,92.3366,86.7,1.64,98.36
2026-05-24 10:23:00,0.5008,0.0436,1.0552,92.8312,86.8,1.51,98.49
2026-05-24 10:24:00,0.4974,0.0376,1.0899,92.8852,86.8,1.59,98.41
2026-05-24 10:25:00,0.5074,0.0451,1.0709,93.5735,87.7,1.39,98.61
2026-05-24 10:26:00,0.5244,0.0531,1.0547,94.0024,86.7,1.58,98.42
2026-05-24 10:27:00,0.5320,0.0477,1.0377,94.3255,86.1,1.47,98.53
2026-05-24 10:28:00,0.5304,0.0401,1.0314,93.9858,87.6,1.44,98.56
2026-05-24 10:29:00,0.5482,0.0481,1.0370,94.0879,86.4,1.48,98.52
2026-05-24 10:30:00,0.5285,0.0537,0.9957,93.9319,86.8,1.37,98.63
2026-05-24 10:31:00,0.5312,0.0497,0.9880,93.5521,86.8,1.45,98.55
2026-05-24 10:32:00,0.5345,0.0524,0.9571,93.2421,86.4,1.54,98.46
2026-05-24 10:33:00,0.5495,0.0463,0.9522,92.4888,86.3,1.36,98.64
2026-05-24 10:34:00,0.5673,0.0503,0.9963,92.1466,87.4,1.37,98.63
2026-05-24 10:35:00,0.5734,0.0486,0.9523,92.4162,87.4,1.37,98.63
2026-05-24 10:36:00,0.5622,0.0464,0.9992,92.9070,86.9,1.48,98.52
2026-05-24 10:37:00,0.5821,0.0558,0.9770,92.3937,87.1,1.43,98.57
2026-05-24 10:38:00,0.5540,0.0589,1.0131,93.0664,86.4,1.45,98.55
2026-05-24 10:39:00,0.5391,0.0495,0.9979,93.3021,86.9,1.59,98.41
2026-05-24 10:40:00,0.5241,0.0427,0.9616,93.9089,86.1,1.64,98.36
2026-05-24 10:41:00,0.5451,0.0427,0.9564,93.4463,87.1,1.52,98.48
2026-05-24 10:42:00,0.5297,0.0494,0.9089,93.9400,87.1,1.38,98.62
2026-05-24 10:43:00,0.5136,0.0431,0.9555,94.4783,85.9,1.57,98.43
2026-05-24 10:44:00,0.5198,0.0528,0.9518,94.7891,87.0,1.46,98.54
2026-05-24 10:45:00,0.5135,0.0519,0.9866,94.7936,87.2,1.44,98.56
2026-05-24 10:46:00,0.5336,0.0530,0.9784,95.1412,86.8,1.50,98.50
2026-05-24 10:47:00,0.5210,0.0508,0.9646,95.7143,86.6,1.36,98.64
2026-05-24 10:48:00,0.5313,0.0594,0.9386,94.9116,86.3,1.51,98.49
2026-05-24 10:49:00,0.5549,0.0585,0.9591,94.8829,86.5,1.49,98.51
2026-05-24 10:50:00,0.5646,0.0609,0.9487,95.4006,85.9,1.64,98.36
2026-05-24 10:51:00,0.5731,0.0557,0.9590,95.1525,87.4,1.47,98.53
2026-05-24 10:52:00,0.5726,0.0639,0.9501,95.7458,86.2,1.49,98.51
2026-05-24 10:53:00,0.5604,0.0699,0.9245,95.1284,85.9,1.54,98.46
2026-05-24 10:54:00,0.5615,0.0785,0.9231,95.7209,87.0,1.56,98.44
2026-05-24 10:55:00,0.5650,0.0698,0.9248,95.7363,87.5,1.41,98.59
2026-05-24 10:56:00,0.5457,0.0609,0.9689,95.2930,87.6,1.44,98.56
2026-05-24 10:57:00,0.5219,0.0639,0.9723,95.2130,87.1,1.59,98.41
2026-05-24 10:58:00,0.5135,0.0597,1.0156,95.7312,88.0,1.37,98.63
2026-05-24 10:59:00,0.5237,0.0512,1.0089,95.0976,87.3,1.40,98.60
2026-05-24 11:00:00,0.5376,0.0451,1.0392,95.6014,87.2,1.57,98.43
2026-05-24 11:01:00,0.5122,0.0446,1.0199,96.1757,86.2,1.48,98.52
2026-05-24 11:02:00,0.4891,0.0493,1.0562,96.4838,87.1,1.42,98.58
2026-05-24 11:03:00,0.5063,0.0483,1.0999,96.3483,86.7,1.55,98.45
2026-05-24 11:04:00,0.4851,0.0519,1.1252,96.3186,88.1,1.40,98.60
2026-05-24 11:05:00,0.4842,0.0566,1.1698,95.8123,87.6,1.47,98.53
2026-05-24 11:06:00,0.4946,0.0625,1.1961,96.3405,86.4,1.57,98.43
2026-05-24 11:07:00,0.5133,0.0574,1.1801,95.4565,87.2,1.51,98.49
2026-05-24 11:08:00,0.5060,0.0598,1.1649,94.7340,87.0,1.46,98.54
2026-05-24 11:09:00,0.4902,0.0527,1.1604,94.5258,88.2,1.41,98.59
2026-05-24 11:10:00,0.4887,0.0597,1.1998,94.3595,86.5,1.41,98.59
2026-05-24 11:11:00,0.4789,0.0583,1.2235,93.5416,87.7,1.45,98.55
2026-05-24 11:12:00,0.4588,0.0590,1.2448,93.7118,87.0,1.55,98.45
2026-05-24 11:13:00,0.4370,0.0677,1.2382,93.4702,85.9,1.63,98.37
2026-05-24 11:14:00,0.4549,0.0715,1.2588,92.7531,86.3,1.35,98.65
2026-05-24 11:15:00,0.4454,0.0800,1.2600,92.9965,86.3,1.50,98.50
2026-05-24 11:16:00,0.4313,0.0862,1.2897,93.0671,85.9,1.54,98.46
2026-05-24 11:17:00,0.4118,0.0857,1.2725,93.0191,86.4,1.60,98.40
2026-05-24 11:18:00,0.4244,0.0856,1.2726,92.6249,87.6,1.41,98.59
2026-05-24 11:19:00,0.4193,0.0845,1.2748,92.8769,87.7,1.54,98.46
2026-05-24 11:20:00,0.4265,0.0801,1.2521,92.7066,87.2,1.53,98.47
2026-05-24 11:21:00,0.4151,0.0816,1.2543,93.2463,87.0,1.40,98.60
2026-05-24 11:22:00,0.4339,0.0770,1.2163,93.6085,87.8,1.44,98.56
2026-05-24 11:23:00,0.4407,0.0740,1.2573,93.7543,86.6,1.58,98.42
2026-05-24 11:24:00,0.4576,0.0686,1.1994,93.3244,87.2,1.45,98.55
2026-05-24 11:25:00,0.4648,0.0676,1.2045,93.2779,86.6,1.62,98.38
2026-05-24 11:26:00,0.4414,0.0599,1.1965,92.8907,86.9,1.38,98.62
2026-05-24 11:27:00,0.4429,0.0654,1.1569,92.6979,87.7,1.61,98.39
2026-05-24 11:28:00,0.4434,0.0632,1.1694,92.5884,87.2,1.58,98.42
2026-05-24 11:29:00,0.4368,0.0644,1.1651,92.0358,87.5,1.64,98.36
2026-05-24 11:30:00,0.4438,0.0629,1.1437,92.0398,86.9,1.64,98.36
2026-05-24 11:31:00,0.4323,0.0574,1.0962,91.4662,87.9,1.36,98.64
2026-05-24 11:32:00,0.4149,0.0651,1.1284,91.4793,86.7,1.56,98.44
2026-05-24 11:33:00,0.4324,0.0659,1.0958,90.9435,85.9,1.59,98.41
2026-05-24 11:34:00,0.4522,0.0743,1.0697,91.1858,86.1,1.52,98.48
2026-05-24 11:35:00,0.4598,0.0753,1.0324,90.7780,87.4,1.44,98.56
2026-05-24 11:36:00,0.4756,0.0794,1.0567,90.7317,87.2,1.56,98.44
2026-05-24 11:37:00,0.4869,0.0786,1.0984,91.3521,87.5,1.58,98.42
2026-05-24 11:38:00,0.4880,0.0758,1.0962,92.1014,88.1,1.41,98.59
2026-05-24 11:39:00,0.4923,0.0666,1.1062,92.8442,87.2,1.64,98.36
2026-05-24 11:40:00,0.5170,0.0641,1.1488,92.6766,86.8,1.64,98.36
2026-05-24 11:41:00,0.5225,0.0638,1.1587,92.3675,87.1,1.63,98.37
2026-05-24 11:42:00,0.5174,0.0587,1.1764,91.6367,86.0,1.61,98.39
2026-05-24 11:43:00,0.4997,0.0660,1.2009,91.3595,87.2,1.47,98.53
2026-05-24 11:44:00,0.4968,0.0738,1.2137,91.5131,87.6,1.43,98.57
2026-05-24 11:45:00,0.5182,0.0732,1.2255,90.7899,87.9,1.51,98.49
2026-05-24 11:46:00,0.4964,0.0822,1.1959,91.1499,87.1,1.52,98.48
2026-05-24 11:47:00,0.4797,0.0877,1.1738,91.5685,86.9,1.52,98.48
2026-05-24 11:48:00,0.4579,0.0767,1.1748,91.4208,87.8,1.35,98.65
2026-05-24 11:49:00,0.4599,0.0777,1.1520,90.9989,87.4,1.62,98.38
2026-05-24 11:50:00,0.4585,0.0734,1.0995,90.4555,86.6,1.52,98.48
2026-05-24 11:51:00,0.4492,0.0753,1.1163,91.1877,87.8,1.36,98.64
2026-05-24 11:52:00,0.4704,0.0647,1.1550,90.5614,86.6,1.45,98.55
2026-05-24 11:53:00,0.4942,0.0630,1.1459,90.8107,88.0,1.36,98.64
2026-05-24 11:54:00,0.5010,0.0594,1.1599,90.6740,87.9,1.57,98.43
2026-05-24 11:55:00,0.5178,0.0530,1.1588,90.5907,86.2,1.47,98.53
2026-05-24 11:56:00,0.5045,0.0519,1.1808,90.6438,87.3,1.41,98.59
2026-05-24 11:57:00,0.4943,0.0448,1.1585,90.0952,87.2,1.56,98.44
2026-05-24 11:58:00,0.5099,0.0393,1.1866,90.8993,87.3,1.37,98.63
2026-05-24 11:59:00,0.4877,0.0375,1.1629,90.7785,86.1,1.53,98.47
2026-05-24 12:00:00,0.5022,0.0399,1.1336,90.7297,87.6,1.53,98.47
2026-05-24 12:01:00,0.4946,0.0385,1.1191,91.4828,86.9,1.37,98.63
2026-05-24 12:02:00,0.4718,0.0475,1.1012,91.2419,87.0,1.38,98.62
2026-05-24 12:03:00,0.4961,0.0394,1.1317,91.1885,87.2,1.50,98.50
2026-05-24 12:04:00,0.5029,0.0460,1.1483,91.8540,85.9,1.63,98.37
2026-05-24 12:05:00,0.5058,0.0545,1.1033,91.6719,86.5,1.63,98.37
2026-05-24 12:06:00,0.4946,0.0593,1.1056,91.8171,86.2,1.51,98.49
2026-05-24 12:07:00,0.5050,0.0600,1.1371,92.3295,87.5,1.42,98.58
2026-05-24 12:08:00,0.5158,0.0617,1.1024,91.7470,86.3,1.40,98.60
2026-05-24 12:09:00,0.5135,0.0547,1.1360,91.4531,86.0,1.52,98.48
2026-05-24 12:10:00,0.5071,0.0539,1.1565,92.1698,87.4,1.56,98.44
2026-05-24 12:11:00,0.5125,0.0452,1.1848,92.5549,86.8,1.63,98.37
2026-05-24 12:12:00,0.4874,0.0476,1.2035,92.3976,88.0,1.48,98.52
2026-05-24 12:13:00,0.4988,0.0484,1.1542,92.2795,87.0,1.64,98.36
2026-05-24 12:14:00,0.4827,0.0490,1.1483,91.7525,86.6,1.46,98.54
2026-05-24 12:15:00,0.4934,0.0581,1.1682,91.5652,86.9,1.38,98.62
2026-05-24 12:16:00,0.5132,0.0542,1.1168,92.0456,87.6,1.42,98.58
2026-05-24 12:17:00,0.5186,0.0563,1.0744,92.6075,87.3,1.60,98.40
