process,machine_id,machine_name,line,var_name,var_type,unit,base_value,noise,spring,min,max,warn,crit,quality_target,quality_usl,quality_lsl,quality_cp
BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,level,operative,%,85,2.0,0.03,0,100,92,95,,,,
BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,temperature,operative,°C,82,1.0,0.04,15,100,90,95,,,,
BOTTLING,BTL-01,Tanque de almacenamiento,Línea 1,pressure,operative,bar,1.2,0.1,0.05,0,3,2.5,2.8,,,,
BOTTLING,BTL-02,Bomba industrial,Línea 1,pressure,operative,bar,4.5,0.3,0.04,0,8,6.5,7.5,,,,
BOTTLING,BTL-02,Bomba industrial,Línea 1,flow_rate,operative,L/min,120,5.0,0.03,0,200,160,180,,,,
BOTTLING,BTL-02,Bomba industrial,Línea 1,vibration,operative,g,0.25,0.03,0.05,0,1.5,0.65,0.85,,,,
BOTTLING,BTL-02,Bomba industrial,Línea 1,energy,operative,kWh,38,2.0,0.04,0,80,60,70,,,,
BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_time,operative,s,2.5,0.15,0.04,1,5,3.5,4.2,,,,
BOTTLING,BTL-03,Llenadora automática,Línea 1,precision,operative,%,98.5,0.5,0.05,80,100,95,90,,,,
BOTTLING,BTL-03,Llenadora automática,Línea 1,speed,operative,botellas/min,120,8.0,0.03,40,200,160,180,,,,
BOTTLING,BTL-03,Llenadora automática,Línea 1,nozzle_state,operative,,0.95,0.02,0.02,0,1,0.7,0.5,,,,
BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_volume,quality,mL,500,1.5,0.05,480,520,505,510,500,505,495,1.33
BOTTLING,BTL-03,Llenadora automática,Línea 1,bottle_weight,quality,g,510,2.0,0.04,490,530,518,525,510,518,502,1.33
BOTTLING,BTL-03,Llenadora automática,Línea 1,fill_level,quality,%,95,1.2,0.05,85,100,98,99,95,99,91,1.33
BOTTLING,BTL-04,Banda transportadora,Línea 1,speed,operative,m/s,1.2,0.08,0.04,0,3,2.2,2.6,,,,
BOTTLING,BTL-04,Banda transportadora,Línea 1,torque,operative,Nm,45,3.0,0.03,0,100,75,90,,,,
BOTTLING,BTL-04,Banda transportadora,Línea 1,vibration,operative,g,0.18,0.02,0.05,0,1.0,0.45,0.6,,,,
BOTTLING,BTL-04,Banda transportadora,Línea 1,cycle_time,operative,s,3.2,0.2,0.04,1,8,5.5,6.5,,,,
BOTTLING,BTL-05,Tapadora,Línea 1,torque,operative,Nm,2.5,0.15,0.04,0,5,3.8,4.5,,,,
BOTTLING,BTL-05,Tapadora,Línea 1,precision,operative,%,97,1.0,0.05,80,100,94,90,,,,
BOTTLING,BTL-05,Tapadora,Línea 1,speed,operative,tapas/min,80,6.0,0.03,30,140,110,125,,,,
BOTTLING,BTL-05,Tapadora,Línea 1,cap_torque,quality,Nm,2.4,0.12,0.04,1,4,3.5,3.8,2.4,3.0,1.8,1.33
BOTTLING,BTL-06,Etiquetadora,Línea 1,position,operative,mm,50,1.5,0.04,0,100,70,85,,,,
BOTTLING,BTL-06,Etiquetadora,Línea 1,precision,operative,%,96,1.0,0.05,80,100,92,88,,,,
BOTTLING,BTL-06,Etiquetadora,Línea 1,speed,operative,etiquetas/min,90,7.0,0.03,30,150,120,135,,,,
BOTTLING,BTL-06,Etiquetadora,Línea 1,label_position,quality,mm,1.0,0.3,0.05,0,5,3.0,4.0,1.0,2.0,0.0,1.33
FURNACE,FUR-01,Horno industrial,Línea 2,temperature,operative,°C,220,1.5,0.02,180,260,242,248,,,,
FURNACE,FUR-01,Horno industrial,Línea 2,residence_time,operative,min,45,2.0,0.03,20,90,70,80,,,,
FURNACE,FUR-01,Horno industrial,Línea 2,energy,operative,kWh,88,4.0,0.03,20,150,120,135,,,,
FURNACE,FUR-01,Horno industrial,Línea 2,hardness,quality,HRC,58,1.5,0.04,30,70,55,50,58,62,54,1.33
FURNACE,FUR-01,Horno industrial,Línea 2,fragility,quality,,3.5,0.4,0.05,1,10,6.5,8.0,3.5,5.0,2.0,1.33
FURNACE,FUR-01,Horno industrial,Línea 2,residual_humidity,quality,%,1.5,0.2,0.04,0,10,3.5,5.0,1.5,2.5,0.5,1.33
FURNACE,FUR-01,Horno industrial,Línea 2,thermal_uniformity,quality,%,95,1.0,0.03,70,100,90,85,95,98,92,1.33
FURNACE,FUR-02,Sistema de ventilación,Línea 2,air_flow,operative,m³/s,8.5,0.5,0.04,2,15,12,14,,,,
FURNACE,FUR-02,Sistema de ventilación,Línea 2,fan_vibration,operative,g,0.35,0.04,0.05,0,2.0,0.85,1.1,,,,
FURNACE,FUR-02,Sistema de ventilación,Línea 2,fan_speed,operative,RPM,1450,50,0.03,500,3000,2500,2800,,,,
FURNACE,FUR-03,Sensores térmicos,Línea 2,precision,operative,°C,0.5,0.05,0.04,0,3,1.5,2.0,,,,
FURNACE,FUR-03,Sensores térmicos,Línea 2,drift,operative,°C/h,0.05,0.02,0.01,0,2,0.8,1.2,,,,
FURNACE,FUR-03,Sensores térmicos,Línea 2,measurement_error,operative,%,1.0,0.1,0.05,0,10,5.0,7.0,,,,
FURNACE,FUR-03,Sensores térmicos,Línea 2,color_uniformity,quality,%,92,1.5,0.04,60,100,85,75,92,96,88,1.33
FURNACE,FUR-04,Controladores PID,Línea 2,setpoint_temp,operative,°C,218,0.5,0.06,180,260,242,248,,,,
FURNACE,FUR-04,Controladores PID,Línea 2,response_time,operative,s,2.8,0.3,0.04,0.5,10,6.0,8.0,,,,
FURNACE,FUR-04,Controladores PID,Línea 2,stability,operative,,0.92,0.03,0.03,0,1,0.7,0.5,,,,
#DATA
ts,machine_id,var_name,value
7,BTL-04,torque,46.7873
8,BTL-04,torque,42.5408
9,BTL-04,torque,49.8227
10,BTL-04,torque,44.3347
11,BTL-04,torque,45.6145
12,BTL-04,torque,45.4737
13,BTL-04,torque,44.9422
0,BTL-04,vibration,0.1682
1,BTL-04,vibration,0.1455
2,BTL-04,vibration,0.1749
3,BTL-04,vibration,0.1813
4,BTL-04,vibration,0.1976
5,BTL-04,vibration,0.1608
6,BTL-04,vibration,0.1835
7,BTL-04,vibration,0.1851
8,BTL-04,vibration,0.1969
9,BTL-04,vibration,0.1951
10,BTL-04,vibration,0.1799
0,BTL-04,cycle_time,3.3619
1,BTL-04,cycle_time,3.0355
2,BTL-04,cycle_time,3.0305
3,BTL-04,cycle_time,3.1784
4,BTL-04,cycle_time,3.1634
5,BTL-04,cycle_time,3.0057
6,BTL-04,cycle_time,3.1002
7,BTL-04,cycle_time,3.4006
8,BTL-04,cycle_time,3.0459
9,BTL-04,cycle_time,3.3557
0,BTL-05,torque,2.5088
1,BTL-05,torque,2.6971
2,BTL-05,torque,2.4643
3,BTL-05,torque,2.5111
4,BTL-05,torque,2.4819
5,BTL-05,torque,2.3887
6,BTL-05,torque,2.4457
7,BTL-05,torque,2.3983
8,BTL-05,torque,2.4183
9,BTL-05,torque,2.4498
0,BTL-05,precision,98.3539
1,BTL-05,precision,97.5666
2,BTL-05,precision,97.1203
3,BTL-05,precision,96.8926
4,BTL-05,precision,97.7221
5,BTL-05,precision,96.8817
6,BTL-05,precision,96.5673
7,BTL-05,precision,96.9566
8,BTL-05,precision,97.4008
9,BTL-05,precision,95.6512
10,BTL-05,precision,97.1803
11,BTL-05,precision,96.7274
12,BTL-05,precision,96.5002
0,BTL-05,speed,75.8862
1,BTL-05,speed,78.6685
2,BTL-05,speed,87.1119
3,BTL-05,speed,76.1524
4,BTL-05,speed,78.9760
5,BTL-05,speed,89.2153
6,BTL-05,speed,80.8751
7,BTL-05,speed,74.7472
0,BTL-05,cap_torque,2.5207
1,BTL-05,cap_torque,2.2892
2,BTL-05,cap_torque,2.3679
3,BTL-05,cap_torque,2.4808
4,BTL-05,cap_torque,2.4331
5,BTL-05,cap_torque,2.4440
6,BTL-05,cap_torque,2.3945
7,BTL-05,cap_torque,2.4056
8,BTL-05,cap_torque,2.3182
0,BTL-06,position,48.8981
1,BTL-06,position,49.4288
2,BTL-06,position,49.5737
3,BTL-06,position,49.7256
4,BTL-06,position,49.6507
5,BTL-06,position,49.9514
6,BTL-06,position,49.7483
7,BTL-06,position,52.2662
8,BTL-06,position,50.9417
9,BTL-06,position,50.0015
10,BTL-06,position,50.8307
0,BTL-06,precision,95.9057
1,BTL-06,precision,95.9420
2,BTL-06,precision,96.2167
3,BTL-06,precision,96.5240
4,BTL-06,precision,96.4701
5,BTL-06,precision,96.8304
6,BTL-06,precision,96.4874
7,BTL-06,precision,96.4930
8,BTL-06,precision,96.1884
9,BTL-06,precision,95.9773
0,BTL-06,speed,86.7540
1,BTL-06,speed,85.2843
2,BTL-06,speed,86.5822
3,BTL-06,speed,81.2651
4,BTL-06,speed,91.8545
5,BTL-06,speed,98.1638
6,BTL-06,speed,85.0826
7,BTL-06,speed,93.0365
8,BTL-06,speed,89.5448
9,BTL-06,speed,93.5265
0,BTL-06,label_position,1.1587
1,BTL-06,label_position,1.1244
2,BTL-06,label_position,1.3423
3,BTL-06,label_position,0.8713
4,BTL-06,label_position,0.5486
5,BTL-06,label_position,1.1106
6,BTL-06,label_position,0.8214
7,BTL-06,label_position,0.9546
8,BTL-06,label_position,1.0959
0,FUR-01,temperature,220.8776
1,FUR-01,temperature,219.4049
2,FUR-01,temperature,219.0542
3,FUR-01,temperature,221.4629
4,FUR-01,temperature,219.9625
5,FUR-01,temperature,218.7397
6,FUR-01,temperature,221.7568
7,FUR-01,temperature,218.2007
0,FUR-01,residence_time,48.4087
1,FUR-01,residence_time,45.0741
2,FUR-01,residence_time,44.5879
3,FUR-01,residence_time,45.4367
4,FUR-01,residence_time,39.6043
5,FUR-01,residence_time,45.3276
6,FUR-01,residence_time,45.1646
7,FUR-01,residence_time,44.0952
8,FUR-01,residence_time,46.5263
0,FUR-01,energy,91.3196
1,FUR-01,energy,89.3263
2,FUR-01,energy,92.8904
3,FUR-01,energy,83.9043
4,FUR-01,energy,84.0879
5,FUR-01,energy,85.5476
6,FUR-01,energy,90.2620
7,FUR-01,energy,86.9255
8,FUR-01,energy,88.5446
9,FUR-01,energy,80.8026
10,FUR-01,energy,90.6186
11,FUR-01,energy,83.8080
0,FUR-01,hardness,57.1486
1,FUR-01,hardness,57.9358
2,FUR-01,hardness,58.8969
3,FUR-01,hardness,59.1046
4,FUR-01,hardness,58.8580
5,FUR-01,hardness,57.9988
6,FUR-01,hardness,57.0795
7,FUR-01,hardness,58.3996
8,FUR-01,hardness,57.9108
9,FUR-01,hardness,56.8473
10,FUR-01,hardness,59.1354
11,FUR-01,hardness,57.2995
12,FUR-01,hardness,57.6039
13,FUR-01,hardness,58.8327
0,FUR-01,fragility,3.1812
1,FUR-01,fragility,3.4176
2,FUR-01,fragility,3.9766
3,FUR-01,fragility,3.1471
4,FUR-01,fragility,3.1741
5,FUR-01,fragility,3.6823
6,FUR-01,fragility,3.4271
7,FUR-01,fragility,3.6370
8,FUR-01,fragility,3.7592
9,FUR-01,fragility,3.7262
0,FUR-01,residual_humidity,1.5310
1,FUR-01,residual_humidity,1.2933
2,FUR-01,residual_humidity,1.3651
3,FUR-01,residual_humidity,1.3902
4,FUR-01,residual_humidity,1.5640
5,FUR-01,residual_humidity,1.7581
6,FUR-01,residual_humidity,1.4315
7,FUR-01,residual_humidity,1.6215
0,FUR-01,thermal_uniformity,95.2637
1,FUR-01,thermal_uniformity,93.7560
2,FUR-01,thermal_uniformity,93.8033
3,FUR-01,thermal_uniformity,95.2431
4,FUR-01,thermal_uniformity,93.3464
5,FUR-01,thermal_uniformity,92.9694
6,FUR-01,thermal_uniformity,93.3807
7,FUR-01,thermal_uniformity,94.5259
8,FUR-01,thermal_uniformity,93.7909
9,FUR-01,thermal_uniformity,95.7505
10,FUR-01,thermal_uniformity,95.0548
11,FUR-01,thermal_uniformity,94.8546
0,FUR-02,air_flow,8.3190
1,FUR-02,air_flow,7.9670
2,FUR-02,air_flow,7.9066
3,FUR-02,air_flow,8.1500
4,FUR-02,air_flow,8.5463
5,FUR-02,air_flow,7.8184
6,FUR-02,air_flow,8.7522
7,FUR-02,air_flow,8.6120
8,FUR-02,air_flow,9.4280
9,FUR-02,air_flow,8.6730
10,FUR-02,air_flow,8.2675
0,FUR-02,fan_vibration,0.3213
1,FUR-02,fan_vibration,0.3538
2,FUR-02,fan_vibration,0.3387
3,FUR-02,fan_vibration,0.3847
4,FUR-02,fan_vibration,0.3209
5,FUR-02,fan_vibration,0.3374
6,FUR-02,fan_vibration,0.3343
7,FUR-02,fan_vibration,0.3404
8,FUR-02,fan_vibration,0.3750
9,FUR-02,fan_vibration,0.3352
10,FUR-02,fan_vibration,0.3464
11,FUR-02,fan_vibration,0.4045
12,FUR-02,fan_vibration,0.3888
0,FUR-02,fan_speed,1459.8851
1,FUR-02,fan_speed,1340.4641
2,FUR-02,fan_speed,1454.0029
3,FUR-02,fan_speed,1581.4609
4,FUR-02,fan_speed,1448.4136
5,FUR-02,fan_speed,1455.0427
6,FUR-02,fan_speed,1450.5765
7,FUR-02,fan_speed,1506.4368
8,FUR-02,fan_speed,1475.3988
0,FUR-03,precision,0.5181
1,FUR-03,precision,0.4739
2,FUR-03,precision,0.5277
3,FUR-03,precision,0.5030
4,FUR-03,precision,0.5060
5,FUR-03,precision,0.4071
6,FUR-03,precision,0.4608
7,FUR-03,precision,0.4929
8,FUR-03,precision,0.4764
9,FUR-03,precision,0.5287
10,FUR-03,precision,0.5517
11,FUR-03,precision,0.5147
12,FUR-03,precision,0.4990
13,FUR-03,precision,0.5591
0,FUR-03,drift,0.0477
1,FUR-03,drift,0.0768
2,FUR-03,drift,0.0590
3,FUR-03,drift,0.0513
4,FUR-03,drift,0.0595
5,FUR-03,drift,0.0329
6,FUR-03,drift,0.0674
7,FUR-03,drift,0.0272
8,FUR-03,drift,0.0388
9,FUR-03,drift,0.0701
10,FUR-03,drift,0.0409
11,FUR-03,drift,0.0636
12,FUR-03,drift,0.0450
13,FUR-03,drift,0.0633
0,FUR-03,measurement_error,1.0160
1,FUR-03,measurement_error,0.9508
2,FUR-03,measurement_error,1.1652
3,FUR-03,measurement_error,1.0053
4,FUR-03,measurement_error,1.0320
5,FUR-03,measurement_error,1.0063
6,FUR-03,measurement_error,1.0169
7,FUR-03,measurement_error,1.0337
8,FUR-03,measurement_error,0.9607
9,FUR-03,measurement_error,0.9931
0,FUR-03,color_uniformity,93.7584
1,FUR-03,color_uniformity,92.7380
2,FUR-03,color_uniformity,92.5809
3,FUR-03,color_uniformity,92.3372
4,FUR-03,color_uniformity,92.4870
5,FUR-03,color_uniformity,90.0951
6,FUR-03,color_uniformity,93.3871
7,FUR-03,color_uniformity,91.9658
8,FUR-03,color_uniformity,92.5846
9,FUR-03,color_uniformity,92.2044
0,FUR-04,setpoint_temp,218.1870
1,FUR-04,setpoint_temp,217.8199
2,FUR-04,setpoint_temp,218.2636
3,FUR-04,setpoint_temp,218.1022
4,FUR-04,setpoint_temp,218.1290
5,FUR-04,setpoint_temp,217.8931
6,FUR-04,setpoint_temp,217.9725
7,FUR-04,setpoint_temp,217.4586
8,FUR-04,setpoint_temp,218.5619
0,FUR-04,response_time,2.4556
1,FUR-04,response_time,3.0898
2,FUR-04,response_time,2.5497
3,FUR-04,response_time,2.8985
4,FUR-04,response_time,2.4008
5,FUR-04,response_time,2.6497
6,FUR-04,response_time,2.8673
7,FUR-04,response_time,2.7885
8,FUR-04,response_time,3.0057
9,FUR-04,response_time,2.8507
10,FUR-04,response_time,2.2545
11,FUR-04,response_time,2.6491
12,FUR-04,response_time,2.4950
0,FUR-04,stability,0.9144
1,FUR-04,stability,0.9549
2,FUR-04,stability,0.9118
3,FUR-04,stability,0.9152
4,FUR-04,stability,0.9437
5,FUR-04,stability,0.9013
6,FUR-04,stability,0.9505
7,FUR-04,stability,0.9234
8,FUR-04,stability,0.9139
9,FUR-04,stability,0.9239
10,FUR-04,stability,0.9322
